fixture_id,team,rating,minutes,offsides,shots_total,shots_on,goals_total,goals_conceded,assists,saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_won,penalty_committed,penalty_scored,penalty_missed,penalty_saved,home
1180365,Atletico Paranaense,5.027272727272727,41.95454545454545,0.09090909090909091,0.5454545454545454,0.3181818181818182,0.13636363636363635,0.0,0.18181818181818182,0.0,24.727272727272727,0.7272727272727273,21.681818181818183,0.6363636363636364,0.0,0.45454545454545453,3.3636363636363638,2.0,0.5909090909090909,0.36363636363636365,0.09090909090909091,0.4090909090909091,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
1180365,Gremio,4.4714285714285715,44.333333333333336,0.047619047619047616,0.2857142857142857,0.09523809523809523,0.047619047619047616,0.0,0.0,0.047619047619047616,23.333333333333332,0.3333333333333333,20.428571428571427,0.5714285714285714,0.23809523809523808,0.38095238095238093,5.238095238095238,2.1904761904761907,0.7619047619047619,0.3333333333333333,0.6666666666666666,0.7619047619047619,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1180366,Atletico-MG,4.276190476190476,39.095238095238095,0.09523809523809523,0.23809523809523808,0.14285714285714285,0.0,0.0,0.0,0.09523809523809523,15.666666666666666,0.19047619047619047,12.380952380952381,0.47619047619047616,0.14285714285714285,0.38095238095238093,4.142857142857143,2.1904761904761907,0.7142857142857143,0.3333333333333333,0.42857142857142855,0.7142857142857143,0.47619047619047616,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,True
1180366,Criciuma,4.71,43.0,0.05,0.2,0.1,0.0,0.05,0.05,0.15,19.65,0.35,15.9,0.6,0.2,0.55,4.75,2.25,1.1,0.65,0.85,0.55,0.45,0.2,0.0,0.0,0.0,0.0,0.0,0.0,False
1180367,Bahia,4.540909090909091,45.0,0.09090909090909091,0.3181818181818182,0.18181818181818182,0.045454545454545456,0.09090909090909091,0.045454545454545456,0.3181818181818182,21.227272727272727,0.2727272727272727,17.545454545454547,0.45454545454545453,0.09090909090909091,0.4090909090909091,5.363636363636363,2.090909090909091,0.8181818181818182,0.36363636363636365,0.3181818181818182,0.9090909090909091,0.5909090909090909,0.13636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,True
1180367,Fluminense,4.428571428571429,40.42857142857143,0.0,0.8571428571428571,0.5238095238095238,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.2857142857142857,21.0,0.7619047619047619,18.333333333333332,0.19047619047619047,0.0,0.23809523809523808,4.714285714285714,2.238095238095238,1.4285714285714286,0.5714285714285714,0.19047619047619047,0.8095238095238095,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,False
1180368,Flamengo,5.195,47.45,0.05,0.5,0.1,0.1,0.05,0.0,0.15,22.55,0.45,19.4,0.4,0.1,0.25,4.25,2.0,0.55,0.3,0.4,0.55,0.6,0.15,0.0,0.05,0.05,0.05,0.0,0.0,True
1180368,Sao Paulo,4.966666666666667,45.666666666666664,0.09523809523809523,0.47619047619047616,0.23809523809523808,0.047619047619047616,0.0,0.047619047619047616,0.0,31.476190476190474,0.47619047619047616,27.761904761904763,0.7142857142857143,0.047619047619047616,0.47619047619047616,5.714285714285714,3.1904761904761907,1.2380952380952381,0.6666666666666666,0.42857142857142855,0.6666666666666666,0.47619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
1180369,Atletico Goianiense,4.557894736842105,40.63157894736842,0.10526315789473684,0.3684210526315789,0.21052631578947367,0.05263157894736842,0.10526315789473684,0.0,0.0,8.789473684210526,0.3684210526315789,6.2105263157894735,0.3157894736842105,0.10526315789473684,0.10526315789473684,3.8421052631578947,1.9473684210526316,0.631578947368421,0.3684210526315789,0.3157894736842105,0.631578947368421,0.42105263157894735,0.21052631578947367,0.0,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,False
1180369,Botafogo,4.931578947368421,47.26315789473684,0.0,0.3157894736842105,0.15789473684210525,0.10526315789473684,0.0,0.05263157894736842,0.10526315789473684,14.894736842105264,0.2631578947368421,11.68421052631579,0.5263157894736842,0.3157894736842105,0.42105263157894735,4.421052631578948,2.1052631578947367,0.7368421052631579,0.5263157894736842,0.3684210526315789,0.5263157894736842,0.5789473684210527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
