id_partida,id_league,referee,date,Stadium,Home_Team,home.id,Away_Team,away.id,home.winner,Gols_Home,Gols_Away,Half_Time_Gols_Home,Half_Time_Gols_Away,Empate
689045,71,Jefferson Ferreira de Moraes,2021-08-01T21:15:00+00:00,Estádio Governador Roberto Santos,Bahia,118,Sport Recife,123,False,0,1,0,0,0
689047,71,Rodolpho Toski Marques,2021-08-01T21:15:00+00:00,Arena Condá,Chapecoense-sc,132,Santos,128,False,0,1,0,1,0
689044,71,Denis Ribeiro Serafim,2021-08-01T23:30:00+00:00,Estádio Governador Plácido Aderaldo Castelo,Ceara,129,Fortaleza EC,154,True,3,1,1,1,0
689048,71,Douglas Marques das Flores,2021-08-01T23:30:00+00:00,Estádio Antônio Accioly,Atletico Goianiense,144,America Mineiro,125,False,1,1,1,1,1
689055,71,Wagner do Nascimento Magalhaes,2021-08-06T22:00:00+00:00,Estádio Adelmar da Costa Carvalho,Sport Recife,123,RB Bragantino,794,False,0,0,0,0,1
689056,71,Jean Pierre Goncalves Lima,2021-08-07T21:00:00+00:00,Arena da Baixada,Atletico Paranaense,134,Sao Paulo,126,False,1,2,1,2,0
689050,71,Wilton Pereira Sampaio,2021-08-08T00:00:00+00:00,Allianz Parque,Palmeiras,121,Fortaleza EC,154,False,2,3,2,2,0
689058,71,Heber Lopes,2021-08-08T00:00:00+00:00,Arena Pantanal,Cuiaba,1193,Bahia,118,False,1,1,1,1,1
689052,71,Marielson Alves Silva,2021-08-08T19:00:00+00:00,Estádio Raimundo Sampaio,America Mineiro,125,Fluminense,124,True,1,0,0,0,0
689051,71,Flavio Rodrigues De Souza,2021-08-08T19:00:00+00:00,Estádio Urbano Caldeira,Santos,128,Corinthians,131,False,0,0,0,0,1
689057,71,André Castro,2021-08-08T19:00:00+00:00,Estádio Alfredo Jaconi,Juventude,152,Atletico-MG,1062,False,1,2,1,0,0
689049,71,Paulo Roberto Alves Júnior,2021-08-08T21:15:00+00:00,Estadio Jornalista Mário Filho,Flamengo,127,Internacional,119,False,0,4,0,2,0
689054,71,Rafael Traci,2021-08-08T21:15:00+00:00,Estádio Governador Plácido Aderaldo Castelo,Ceara,129,Atletico Goianiense,144,False,0,0,0,0,1
689053,71,Marcelo de Lima Henrique,2021-08-09T23:00:00+00:00,Arena do Grêmio,Gremio,130,Chapecoense-sc,132,True,2,1,2,1,0
689066,71,Denis Ribeiro Serafim,2021-08-14T20:00:00+00:00,Estádio Nabi Abi Chedid,RB Bragantino,794,Juventude,152,False,1,2,1,0,0
689062,71,Bruno Arleu de Araujo,2021-08-14T22:00:00+00:00,Estádio Governador Magalhães Pinto,Atletico-MG,1062,Palmeiras,121,True,2,0,1,0,0
689061,71,Braulio da Silva Machado,2021-08-15T00:00:00+00:00,Estádio Cícero Pompeu de Toledo,Sao Paulo,126,Gremio,130,True,2,1,1,1,0
689059,71,Raphael Claus,2021-08-15T19:00:00+00:00,Estádio Municipal General Raulino de Oliveira,Flamengo,127,Sport Recife,123,True,2,0,1,0,0
689060,71,Rodolpho Toski Marques,2021-08-15T19:00:00+00:00,Neo Química Arena,Corinthians,131,Ceara,129,True,3,1,2,0,0
689065,71,Ricardo Marques Ribeiro,2021-08-15T21:15:00+00:00,Estádio Governador Roberto Santos,Bahia,118,Atletico Goianiense,144,False,1,2,1,0,0
689064,71,André Castro,2021-08-15T21:15:00+00:00,Estádio Governador Plácido Aderaldo Castelo,Fortaleza EC,154,Santos,128,False,1,1,1,1,1
689068,71,Alisson Furtado,2021-08-15T21:15:00+00:00,Arena Pantanal,Cuiaba,1193,Atletico Paranaense,134,True,1,0,0,0,0
689063,71,Luiz Flavio De Oliveira,2021-08-15T23:30:00+00:00,Estádio José Pinheiro Borda,Internacional,119,Fluminense,124,True,4,2,1,1,0
689067,71,Douglas Schwengber,2021-08-16T23:00:00+00:00,Arena Condá,Chapecoense-sc,132,America Mineiro,125,False,1,1,0,0,1
688958,71,Leo Simão,2021-08-18T22:00:00+00:00,Arena Pantanal,Cuiaba,1193,Gremio,130,False,0,1,0,1,0
689078,71,Adriano Barros Carneiro,2021-08-21T20:00:00+00:00,Estádio Antônio Accioly,Atletico Goianiense,144,Chapecoense-sc,132,False,1,1,0,1,1
689073,71,Caio Max Augusto Vieira,2021-08-21T22:00:00+00:00,Arena do Grêmio,Gremio,130,Bahia,118,True,2,0,0,0,0
689077,71,Raphael Claus,2021-08-22T00:00:00+00:00,Estádio Alfredo Jaconi,Juventude,152,Fortaleza EC,154,False,1,1,0,1,1
689070,71,Anderson Daronco,2021-08-22T14:00:00+00:00,Allianz Parque,Palmeiras,121,Cuiaba,1193,False,0,2,0,1,0
689074,71,Leandro Vuaden,2021-08-22T19:00:00+00:00,Estádio Governador Plácido Aderaldo Castelo,Ceara,129,Flamengo,127,False,1,1,1,0,1
689076,71,Wilton Pereira Sampaio,2021-08-22T19:00:00+00:00,Arena da Baixada,Atletico Paranaense,134,Corinthians,131,False,0,1,0,0,0
689071,71,Wagner do Nascimento Magalhaes,2021-08-22T21:15:00+00:00,Estádio Urbano Caldeira,Santos,128,Internacional,119,False,2,2,2,1,1
689075,71,Paulo Roberto Alves Júnior,2021-08-22T23:30:00+00:00,Estádio Adelmar da Costa Carvalho,Sport Recife,123,Sao Paulo,126,False,0,1,0,1,0
689069,71,Flavio Rodrigues De Souza,2021-08-23T23:00:00+00:00,Estádio Club de Regatas Vasco da Gama,Fluminense,124,Atletico-MG,1062,False,1,1,1,0,1
689072,71,Rafael Traci,2021-08-23T23:00:00+00:00,Estádio Raimundo Sampaio,America Mineiro,125,RB Bragantino,794,False,0,2,0,1,0
689085,71,Jefferson Ferreira de Moraes,2021-08-28T20:00:00+00:00,Estádio Adelmar da Costa Carvalho,Sport Recife,123,Chapecoense-sc,132,False,0,0,0,0,1
689081,71,Braulio da Silva Machado,2021-08-28T22:00:00+00:00,Estádio Urbano Caldeira,Santos,128,Flamengo,127,False,0,4,0,0,0
689080,71,Leandro Vuaden,2021-08-29T00:00:00+00:00,Allianz Parque,Palmeiras,121,Atletico Paranaense,134,True,2,1,1,0,0
689083,71,Ricardo Marques Ribeiro,2021-08-29T00:00:00+00:00,Arena do Grêmio,Gremio,130,Corinthians,131,False,0,1,0,0,0
689082,71,Raphael Claus,2021-08-29T14:00:00+00:00,Estádio Raimundo Sampaio,America Mineiro,125,Ceara,129,True,2,0,1,0,0
689087,71,Antonio Dib Moraes de Sousa,2021-08-29T19:00:00+00:00,Estádio Alfredo Jaconi,Juventude,152,Sao Paulo,126,False,1,1,0,0,1
689088,71,Marielson Alves Silva,2021-08-29T21:15:00+00:00,Estádio Antônio Accioly,Atletico Goianiense,144,Internacional,119,False,0,0,0,0,1
689086,71,Ramon Abatti,2021-08-29T23:30:00+00:00,Estádio Nabi Abi Chedid,RB Bragantino,794,Atletico-MG,1062,False,1,1,1,0,1
689079,71,Edina Alves Batista,2021-08-30T22:00:00+00:00,Estadio Jornalista Mário Filho,Fluminense,124,Bahia,118,True,2,0,1,0,0
689084,71,Paulo Cesar Zanovelli,2021-08-31T00:30:00+00:00,Estádio Governador Plácido Aderaldo Castelo,Fortaleza EC,154,Cuiaba,1193,False,0,0,0,0,1
689039,71,Heber Lopes,2021-09-02T22:00:00+00:00,Estadio Jornalista Mário Filho,Fluminense,124,Juventude,152,False,1,1,0,0,1
689095,71,Luiz Flavio De Oliveira,2021-09-05T00:00:00+00:00,Estádio Governador Roberto Santos,Bahia,118,Fortaleza EC,154,True,4,2,1,0,0
689098,71,Bruno Arleu de Araujo,2021-09-05T00:00:00+00:00,Arena Pantanal,Cuiaba,1193,Santos,128,True,2,1,1,0,0
689096,71,Denis Ribeiro Serafim,2021-09-05T21:15:00+00:00,Arena da Baixada,Atletico Paranaense,134,Sport Recife,123,False,0,0,0,0,1
689090,71,Ramon Abatti,2021-09-08T00:30:00+00:00,Neo Química Arena,Corinthians,131,Juventude,152,False,1,1,0,1,1
689097,71,Savio Pereira,2021-09-08T00:30:00+00:00,Arena Condá,Chapecoense-sc,132,Fluminense,124,False,1,2,0,2,0
689102,71,Marielson Alves Silva,2021-09-11T19:00:00+00:00,Estádio Raimundo Sampaio,America Mineiro,125,Atletico Paranaense,134,True,2,0,0,0,0
689107,71,Caio Max Augusto Vieira,2021-09-11T20:00:00+00:00,Estádio Alfredo Jaconi,Juventude,152,Cuiaba,1193,False,1,2,0,1,0
689106,71,Marcelo de Lima Henrique,2021-09-11T22:00:00+00:00,Estádio Nabi Abi Chedid,RB Bragantino,794,Chapecoense-sc,132,False,1,2,1,0,0
689101,71,Paulo Cesar Zanovelli,2021-09-12T00:00:00+00:00,Estádio Urbano Caldeira,Santos,128,Bahia,118,False,0,0,0,0,1
689103,71,Flavio Rodrigues De Souza,2021-09-12T14:00:00+00:00,Arena do Grêmio,Gremio,130,Ceara,129,True,2,0,2,0,0
689100,71,Wilton Pereira Sampaio,2021-09-12T19:00:00+00:00,Allianz Parque,Palmeiras,121,Flamengo,127,False,1,3,1,1,0
689104,71,Braulio da Silva Machado,2021-09-12T19:00:00+00:00,Estádio Governador Plácido Aderaldo Castelo,Fortaleza EC,154,Atletico-MG,1062,False,0,2,0,0,0
689108,71,Antonio Dib Moraes de Sousa,2021-09-12T21:15:00+00:00,Estádio Antônio Accioly,Atletico Goianiense,144,Corinthians,131,False,1,1,0,0,1
689099,71,Jefferson Ferreira de Moraes,2021-09-12T23:30:00+00:00,Estadio Jornalista Mário Filho,Fluminense,124,Sao Paulo,126,True,2,1,0,0,0
689105,71,André Castro,2021-09-13T23:00:00+00:00,Estádio Adelmar da Costa Carvalho,Sport Recife,123,Internacional,119,False,0,1,0,1,0
689117,71,Paulo Roberto Alves Júnior,2021-09-18T20:00:00+00:00,Arena Condá,Chapecoense-sc,132,Palmeiras,121,False,0,2,0,2,0
689116,71,Leo Simão,2021-09-18T21:45:00+00:00,Arena da Baixada,Atletico Paranaense,134,Juventude,152,True,2,1,0,0,0
689112,71,Vinicius Gonçalves Dias Araujo,2021-09-18T22:00:00+00:00,Estádio Governador Magalhães Pinto,Atletico-MG,1062,Sport Recife,123,True,3,0,2,0,0
689115,71,Wilton Pereira Sampaio,2021-09-19T00:00:00+00:00,Arena Fonte Nova,Bahia,118,RB Bragantino,794,False,1,1,0,0,1
689114,71,Anderson Daronco,2021-09-19T00:00:00+00:00,Estádio Governador Plácido Aderaldo Castelo,Ceara,129,Santos,128,False,0,0,0,0,1
689113,71,Edina Alves Batista,2021-09-19T14:00:00+00:00,Estádio José Pinheiro Borda,Internacional,119,Fortaleza EC,154,True,1,0,0,0,0
689111,71,Caio Max Augusto Vieira,2021-09-19T19:00:00+00:00,Estádio Cícero Pompeu de Toledo,Sao Paulo,126,Atletico Goianiense,144,True,2,1,1,0,0
689110,71,Savio Pereira,2021-09-19T21:15:00+00:00,Neo Química Arena,Corinthians,131,America Mineiro,125,False,1,1,1,1,1
689109,71,Marielson Alves Silva,2021-09-19T23:30:00+00:00,Estadio Jornalista Mário Filho,Flamengo,127,Gremio,130,False,0,1,0,1,0
689118,71,Ramon Abatti,2021-09-20T23:00:00+00:00,Arena Pantanal,Cuiaba,1193,Fluminense,124,False,2,2,1,2,1
689091,71,Braulio da Silva Machado,2021-09-22T23:30:00+00:00,Estádio Cícero Pompeu de Toledo,Sao Paulo,126,America Mineiro,125,False,0,0,0,0,1
689124,71,Caio Max Augusto Vieira,2021-09-25T20:00:00+00:00,Estádio Governador Plácido Aderaldo Castelo,Ceara,129,Chapecoense-sc,132,True,1,0,0,0,0
689120,71,Raphael Claus,2021-09-25T22:00:00+00:00,Neo Química Arena,Corinthians,131,Palmeiras,121,True,2,1,1,1,0
689121,71,Wilton Pereira Sampaio,2021-09-26T00:00:00+00:00,Estádio Cícero Pompeu de Toledo,Sao Paulo,126,Atletico-MG,1062,False,0,0,0,0,1
689122,71,Anderson Daronco,2021-09-26T14:00:00+00:00,Estádio Raimundo Sampaio,America Mineiro,125,Flamengo,127,False,1,1,0,0,1
689123,71,Bruno Arleu de Araujo,2021-09-26T19:00:00+00:00,Estádio José Pinheiro Borda,Internacional,119,Bahia,118,True,2,0,1,0,0
689119,71,Leandro Vuaden,2021-09-26T19:00:00+00:00,Estadio Jornalista Mário Filho,Fluminense,124,RB Bragantino,794,True,2,1,2,0,0
689127,71,Jefferson Ferreira de Moraes,2021-09-26T19:00:00+00:00,Estádio Alfredo Jaconi,Juventude,152,Santos,128,True,3,0,1,0,0
689125,71,Wagner do Nascimento Magalhaes,2021-09-26T21:15:00+00:00,Itaipava Arena Pernambuco,Sport Recife,123,Fortaleza EC,154,False,0,1,0,1,0
689126,71,Luiz Flavio De Oliveira,2021-09-26T21:15:00+00:00,Arena da Baixada,Atletico Paranaense,134,Gremio,130,True,4,2,2,0,0
689128,71,Marielson Alves Silva,2021-09-26T23:30:00+00:00,Estádio Antônio Accioly,Atletico Goianiense,144,Cuiaba,1193,False,0,0,0,0,1
689134,71,Alisson Furtado,2021-10-02T20:00:00+00:00,Estádio Governador Plácido Aderaldo Castelo,Fortaleza EC,154,Atletico Goianiense,144,False,0,3,0,1,0
689138,71,Rafael Traci,2021-10-02T20:00:00+00:00,Arena Pantanal,Cuiaba,1193,America Mineiro,125,False,0,2,0,1,0
689136,71,Flavio Rodrigues De Souza,2021-10-02T22:00:00+00:00,Estádio Nabi Abi Chedid,RB Bragantino,794,Corinthians,131,False,2,2,0,0,1
689132,71,Luiz Flavio De Oliveira,2021-10-03T00:00:00+00:00,Estádio Governador Magalhães Pinto,Atletico-MG,1062,Internacional,119,True,1,0,0,0,0
689129,71,Savio Pereira,2021-10-03T19:00:00+00:00,Estadio Jornalista Mário Filho,Flamengo,127,Atletico Paranaense,134,True,3,0,3,0,0
689137,71,Marielson Alves Silva,2021-10-03T19:00:00+00:00,Arena Condá,Chapecoense-sc,132,Sao Paulo,126,False,1,1,0,1,1
689130,71,Marcelo de Lima Henrique,2021-10-03T21:15:00+00:00,Allianz Parque,Palmeiras,121,Juventude,152,False,1,1,1,1,1
689133,71,Felipe Fernandes de Lima,2021-10-03T23:30:00+00:00,Arena do Grêmio,Gremio,130,Sport Recife,123,False,1,2,0,0,0
689140,71,Denis Ribeiro Serafim,2021-10-06T00:30:00+00:00,Neo Química Arena,Corinthians,131,Bahia,118,True,3,1,1,1,0
689145,71,Braulio da Silva Machado,2021-10-06T22:00:00+00:00,Itaipava Arena Pernambuco,Sport Recife,123,Juventude,152,True,3,1,1,0,0
689144,71,Rodolpho Toski Marques,2021-10-06T22:00:00+00:00,Estádio Governador Plácido Aderaldo Castelo,Ceara,129,Internacional,119,False,0,0,0,0,1
689147,71,André Castro,2021-10-06T22:00:00+00:00,Arena Condá,Chapecoense-sc,132,Atletico-MG,1062,False,2,2,1,1,1
689148,71,Wagner do Nascimento Magalhaes,2021-10-06T22:00:00+00:00,Estádio Antônio Accioly,Atletico Goianiense,144,Atletico Paranaense,134,False,0,2,0,1,0
689146,71,Ramon Abatti,2021-10-06T23:30:00+00:00,Estádio Nabi Abi Chedid,RB Bragantino,794,Flamengo,127,False,1,1,0,1,1
689139,71,Paulo Roberto Alves Júnior,2021-10-07T00:30:00+00:00,Estadio Jornalista Mário Filho,Fluminense,124,Fortaleza EC,154,False,0,2,0,0,0
689142,71,Leandro Vuaden,2021-10-07T00:30:00+00:00,Estádio Raimundo Sampaio,America Mineiro,125,Palmeiras,121,True,2,1,0,1,0
689143,71,Wilton Pereira Sampaio,2021-10-07T00:30:00+00:00,Arena do Grêmio,Gremio,130,Cuiaba,1193,False,2,2,0,1,1
689141,71,Raphael Claus,2021-10-07T21:30:00+00:00,Estádio Cícero Pompeu de Toledo,Sao Paulo,126,Santos,128,False,1,1,1,1,1
689155,71,Savio Pereira,2021-10-09T19:30:00+00:00,Itaipava Arena Pernambuco,Sport Recife,123,Corinthians,131,True,1,0,0,0,0
689149,71,Edina Alves Batista,2021-10-09T19:30:00+00:00,Estadio Jornalista Mário Filho,Fluminense,124,Atletico Goianiense,144,False,0,0,0,0,1
689152,71,Jefferson Ferreira de Moraes,2021-10-09T19:30:00+00:00,Estádio Governador Magalhães Pinto,Atletico-MG,1062,Ceara,129,True,3,1,2,0,0
689156,71,Marcelo de Lima Henrique,2021-10-09T22:00:00+00:00,Arena da Baixada,Atletico Paranaense,134,Bahia,118,False,0,2,0,1,0
689154,71,Felipe Fernandes de Lima,2021-10-09T22:00:00+00:00,Estádio Governador Plácido Aderaldo Castelo,Fortaleza EC,154,Flamengo,127,False,0,3,0,0,0
689150,71,Rafael Traci,2021-10-10T00:00:00+00:00,Allianz Parque,Palmeiras,121,RB Bragantino,794,False,2,4,1,3,0
689157,71,Alexandre Vargas Tavares de Jesus,2021-10-10T00:00:00+00:00,Estádio Alfredo Jaconi,Juventude,152,America Mineiro,125,False,1,1,1,1,1
689153,71,Alisson Furtado,2021-10-10T14:00:00+00:00,Estádio José Pinheiro Borda,Internacional,119,Chapecoense-sc,132,True,5,2,4,0,0
689151,71,Bruno Arleu de Araujo,2021-10-10T19:00:00+00:00,Estádio Urbano Caldeira,Santos,128,Gremio,130,True,1,0,0,0,0
689158,71,Anderson Daronco,2021-10-11T23:00:00+00:00,Arena Pantanal,Cuiaba,1193,Sao Paulo,126,False,0,0,0,0,1
689166,71,Savio Pereira,2021-10-12T22:00:00+00:00,Estádio Nabi Abi Chedid,RB Bragantino,794,Atletico Goianiense,144,True,1,0,0,0,0
689165,71,Ramon Abatti,2021-10-13T00:30:00+00:00,Arena Fonte Nova,Bahia,118,Palmeiras,121,False,0,0,0,0,1
689159,71,André Castro,2021-10-13T22:00:00+00:00,Estadio Jornalista Mário Filho,Flamengo,127,Juventude,152,True,3,1,3,0,0
689167,71,Luiz Flavio De Oliveira,2021-10-13T22:00:00+00:00,Arena Condá,Chapecoense-sc,132,Atletico Paranaense,134,False,1,1,0,0,1
689162,71,Paulo Roberto Alves Júnior,2021-10-13T22:00:00+00:00,Estádio Governador Magalhães Pinto,Atletico-MG,1062,Santos,128,True,3,1,0,0,0
689164,71,Vinicius Gonçalves Dias Araujo,2021-10-13T23:30:00+00:00,Estádio Governador Plácido Aderaldo Castelo,Fortaleza EC,154,Gremio,130,True,1,0,0,0,0
689160,71,Marielson Alves Silva,2021-10-14T00:00:00+00:00,Neo Química Arena,Corinthians,131,Fluminense,124,True,1,0,0,0,0
689163,71,Caio Max Augusto Vieira,2021-10-14T00:30:00+00:00,Estádio José Pinheiro Borda,Internacional,119,America Mineiro,125,True,3,1,1,1,0
689161,71,Paulo Cesar Zanovelli,2021-10-14T22:00:00+00:00,Estádio Cícero Pompeu de Toledo,Sao Paulo,126,Ceara,129,False,1,1,0,1,1
689168,71,Leandro Vuaden,2021-10-14T22:00:00+00:00,Arena Pantanal,Cuiaba,1193,Sport Recife,123,True,1,0,0,0,0
689177,71,Zandick Gondim Alves Junior,2021-10-16T22:00:00+00:00,Arena Condá,Chapecoense-sc,132,Fortaleza EC,154,False,1,2,1,1,0
689172,71,Alisson Furtado,2021-10-17T00:00:00+00:00,Estádio Raimundo Sampaio,America Mineiro,125,Bahia,118,False,0,0,0,0,1
689170,71,Braulio da Silva Machado,2021-10-17T19:00:00+00:00,Allianz Parque,Palmeiras,121,Internacional,119,True,1,0,0,0,0
689176,71,Felipe Fernandes de Lima,2021-10-17T19:00:00+00:00,Arena da Baixada,Atletico Paranaense,134,Fluminense,124,False,0,1,0,1,0
689174,71,Wagner do Nascimento Magalhaes,2021-10-17T21:15:00+00:00,Estádio Governador Plácido Aderaldo Castelo,Ceara,129,RB Bragantino,794,False,2,2,0,1,1
689173,71,Marcelo de Lima Henrique,2021-10-17T21:15:00+00:00,Arena do Grêmio,Gremio,130,Juventude,152,True,3,2,2,0,0
689178,71,Raphael Claus,2021-10-17T21:15:00+00:00,Estádio Antônio Accioly,Atletico Goianiense,144,Atletico-MG,1062,True,2,1,0,0,0
689175,71,Anderson Daronco,2021-10-17T23:30:00+00:00,Estádio Adelmar da Costa Carvalho,Sport Recife,123,Santos,128,False,0,0,0,0,1
689169,71,Flavio Rodrigues De Souza,2021-10-17T23:30:00+00:00,Estadio Jornalista Mário Filho,Flamengo,127,Cuiaba,1193,False,0,0,0,0,1
689171,71,Leandro Vuaden,2021-10-18T23:00:00+00:00,Estádio Cícero Pompeu de Toledo,Sao Paulo,126,Corinthians,131,True,1,0,1,0,0
689094,71,André Castro,2021-10-20T22:00:00+00:00,Estádio Governador Plácido Aderaldo Castelo,Ceara,129,Palmeiras,121,False,1,2,0,1,0
689093,71,Marielson Alves Silva,2021-10-21T23:00:00+00:00,Estádio José Pinheiro Borda,Internacional,119,RB Bragantino,794,False,1,1,1,0,1
689181,71,Marcelo de Lima Henrique,2021-10-23T20:00:00+00:00,Estádio Urbano Caldeira,Santos,128,America Mineiro,125,False,0,2,0,1,0
689187,71,Rodolpho Toski Marques,2021-10-23T20:00:00+00:00,Estádio Alfredo Jaconi,Juventude,152,Ceara,129,False,0,0,0,0,1
689179,71,Vinicius Gonçalves Dias Araujo,2021-10-23T22:00:00+00:00,Estadio Jornalista Mário Filho,Fluminense,124,Flamengo,127,True,3,1,1,0,0
689184,71,Denis Ribeiro Serafim,2021-10-23T22:15:00+00:00,Estádio Governador Plácido Aderaldo Castelo,Fortaleza EC,154,Atletico Paranaense,134,True,3,0,2,0,0
689183,71,Bruno Arleu de Araujo,2021-10-24T19:00:00+00:00,Estádio José Pinheiro Borda,Internacional,119,Corinthians,131,False,2,2,1,0,1
689182,71,Savio Pereira,2021-10-24T19:00:00+00:00,Estádio Governador Magalhães Pinto,Atletico-MG,1062,Cuiaba,1193,True,2,1,2,1,0
689186,71,Felipe Fernandes de Lima,2021-10-24T21:15:00+00:00,Estádio Nabi Abi Chedid,RB Bragantino,794,Sao Paulo,126,True,1,0,0,0,0
689185,71,Wilton Pereira Sampaio,2021-10-24T23:30:00+00:00,Arena Fonte Nova,Bahia,118,Chapecoense-sc,132,True,3,0,2,0,0
689188,71,Caio Max Augusto Vieira,2021-10-25T23:00:00+00:00,Estádio Antônio Accioly,Atletico Goianiense,144,Gremio,130,True,2,0,1,0,0
689180,71,Wagner do Nascimento Magalhaes,2021-10-26T00:30:00+00:00,Allianz Parque,Palmeiras,121,Sport Recife,123,True,2,1,0,1,0
689135,71,Antonio Dib Moraes de Sousa,2021-10-27T22:00:00+00:00,Arena Fonte Nova,Bahia,118,Ceara,129,False,1,1,0,0,1
689131,71,Wilton Pereira Sampaio,2021-10-27T22:00:00+00:00,Estádio Urbano Caldeira,Santos,128,Fluminense,124,True,2,0,1,0,0
689246,71,Bruno Arleu de Araujo,2021-10-28T22:00:00+00:00,Estádio Nabi Abi Chedid,RB Bragantino,794,Sport Recife,123,True,3,0,1,0,0
689196,71,Leandro Vuaden,2021-10-30T20:00:00+00:00,Arena da Baixada,Atletico Paranaense,134,Santos,128,False,0,1,0,0,0
689189,71,Anderson Daronco,2021-10-30T23:00:00+00:00,Estadio Jornalista Mário Filho,Flamengo,127,Atletico-MG,1062,True,1,0,1,0,0
689197,71,Paulo Roberto Alves Júnior,2021-10-30T23:15:00+00:00,Estádio Alfredo Jaconi,Juventude,152,Bahia,118,False,0,0,0,0,1
689192,71,Flavio Rodrigues De Souza,2021-10-31T01:00:00+00:00,Estádio Raimundo Sampaio,America Mineiro,125,Fortaleza EC,154,True,2,1,1,0,0
689194,71,Raphael Claus,2021-10-31T19:00:00+00:00,Estádio Governador Plácido Aderaldo Castelo,Ceara,129,Fluminense,124,True,1,0,1,0,0
689193,71,Savio Pereira,2021-10-31T19:00:00+00:00,Arena do Grêmio,Gremio,130,Palmeiras,121,False,1,3,1,2,0
689191,71,André Castro,2021-10-31T21:15:00+00:00,Estádio Cícero Pompeu de Toledo,Sao Paulo,126,Internacional,119,True,1,0,1,0,0
689195,71,Luiz Flavio De Oliveira,2021-10-31T23:30:00+00:00,Itaipava Arena Pernambuco,Sport Recife,123,Atletico Goianiense,144,True,2,0,0,0,0
689198,71,Jefferson Ferreira de Moraes,2021-11-01T23:00:00+00:00,Arena Pantanal,Cuiaba,1193,RB Bragantino,794,True,1,0,0,0,0
689190,71,Paulo Cesar Zanovelli,2021-11-02T00:30:00+00:00,Neo Química Arena,Corinthians,131,Chapecoense-sc,132,True,1,0,0,0,0
688946,71,Marielson Alves Silva,2021-11-02T19:00:00+00:00,Arena da Baixada,Atletico Paranaense,134,Flamengo,127,False,2,2,0,2,1
689092,71,Luiz Flavio De Oliveira,2021-11-04T00:00:00+00:00,Estádio Governador Magalhães Pinto,Atletico-MG,1062,Gremio,130,True,2,1,1,0,0
689218,71,Ricardo Marques Ribeiro,2021-11-05T00:00:00+00:00,Arena Pantanal,Cuiaba,1193,Chapecoense-sc,132,False,0,0,0,0,1
689089,71,Rodolpho Toski Marques,2021-11-06T00:30:00+00:00,Estadio Jornalista Mário Filho,Flamengo,127,Atletico Goianiense,144,True,2,0,1,0,0
689200,71,Ramon Abatti,2021-11-06T20:00:00+00:00,Neo Química Arena,Corinthians,131,Fortaleza EC,154,True,1,0,0,0,0
689203,71,Marcelo de Lima Henrique,2021-11-06T22:00:00+00:00,Estádio José Pinheiro Borda,Internacional,119,Gremio,130,True,1,0,1,0,0
689199,71,Jefferson Ferreira de Moraes,2021-11-07T00:00:00+00:00,Estadio Jornalista Mário Filho,Fluminense,124,Sport Recife,123,True,1,0,0,0,0
689201,71,Raphael Claus,2021-11-07T19:00:00+00:00,Estádio Urbano Caldeira,Santos,128,Palmeiras,121,False,0,2,0,1,0
689206,71,Anderson Daronco,2021-11-07T19:00:00+00:00,Estádio Nabi Abi Chedid,RB Bragantino,794,Atletico Paranaense,134,False,0,2,0,0,0
689202,71,Wilton Pereira Sampaio,2021-11-07T19:00:00+00:00,Estádio Governador Magalhães Pinto,Atletico-MG,1062,America Mineiro,125,True,1,0,0,0,0
689205,71,Savio Pereira,2021-11-07T21:15:00+00:00,Arena Fonte Nova,Bahia,118,Sao Paulo,126,True,1,0,0,0,0
689204,71,Heber Lopes,2021-11-07T23:30:00+00:00,Estádio Governador Plácido Aderaldo Castelo,Ceara,129,Cuiaba,1193,True,1,0,0,0,0
689207,71,Denis Ribeiro Serafim,2021-11-08T23:00:00+00:00,Arena Condá,Chapecoense-sc,132,Flamengo,127,False,2,2,2,2,1
689213,71,Vinicius Gonçalves Dias Araujo,2021-11-10T00:30:00+00:00,Arena do Grêmio,Gremio,130,Fluminense,124,True,1,0,0,0,0
689216,71,Wilton Pereira Sampaio,2021-11-10T21:30:00+00:00,Arena da Baixada,Atletico Paranaense,134,Ceara,129,True,2,1,1,0,0
689211,71,Leandro Vuaden,2021-11-10T22:00:00+00:00,Estádio Urbano Caldeira,Santos,128,RB Bragantino,794,True,2,0,1,0,0
689212,71,Braulio da Silva Machado,2021-11-10T22:00:00+00:00,Estádio Governador Magalhães Pinto,Atletico-MG,1062,Corinthians,131,True,3,0,1,0,0
689210,71,Anderson Daronco,2021-11-10T23:30:00+00:00,Allianz Parque,Palmeiras,121,Atletico Goianiense,144,True,4,0,2,0,0
689215,71,Raphael Claus,2021-11-11T00:30:00+00:00,Itaipava Arena Pernambuco,Sport Recife,123,America Mineiro,125,False,2,3,0,1,0
689217,71,Bruno Arleu de Araujo,2021-11-11T00:30:00+00:00,Estádio Alfredo Jaconi,Juventude,152,Internacional,119,True,2,1,0,0,0
689214,71,Paulo Roberto Alves Júnior,2021-11-11T00:30:00+00:00,Estádio Governador Plácido Aderaldo Castelo,Fortaleza EC,154,Sao Paulo,126,False,1,1,0,0,1
689209,71,André Castro,2021-11-11T22:00:00+00:00,Estadio Jornalista Mário Filho,Flamengo,127,Bahia,118,True,3,0,1,0,0
