fixture_id,team_id,team_name,shots_on_goal,shots_off_goal,total_shots,blocked_shots,shots_insidebox,shots_outsidebox,fouls,corner_kicks,offsides,ball_possession,yellow_cards,red_cards,goalkeeper_saves,total_passes,passes_accurate,passes_%,expected_goals
877947,727,Osasuna,5,3,12,4,4,8,16,5,5.0,34%,5.0,,2.0,255,201,79%,
877947,536,Sevilla,3,4,10,3,5,5,9,2,2.0,66%,3.0,,3.0,518,450,87%,
877945,538,Celta Vigo,3,3,8,2,3,5,17,3,1.0,60%,5.0,,0.0,539,443,82%,
877945,540,Espanyol,2,5,10,3,2,8,15,3,0.0,40%,2.0,,1.0,356,272,76%,
877950,720,Valladolid,6,5,12,1,7,5,6,4,2.0,52%,1.0,,1.0,434,362,83%,
877950,533,Villarreal,4,4,10,2,6,4,10,5,1.0,48%,0.0,,6.0,414,323,78%,
877943,529,Barcelona,6,9,21,6,15,6,16,8,4.0,68%,3.0,1.0,2.0,560,489,87%,
877943,728,Rayo Vallecano,2,2,4,0,3,1,14,0,4.0,32%,6.0,0.0,5.0,274,191,70%,
877946,724,Cadiz,2,3,7,2,4,3,9,3,4.0,40%,4.0,,6.0,291,216,74%,
877946,548,Real Sociedad,7,3,15,5,8,7,20,6,0.0,60%,2.0,,1.0,461,373,81%,
877951,532,Valencia,2,7,17,8,9,8,18,4,1.0,46%,2.0,1.0,1.0,352,285,81%,
877951,547,Girona,1,2,5,2,2,3,14,4,2.0,54%,3.0,0.0,2.0,397,331,83%,
877948,723,Almeria,6,3,10,1,7,3,11,2,3.0,32%,3.0,,13.0,315,257,82%,
877948,541,Real Madrid,15,4,29,10,18,11,4,15,3.0,68%,1.0,,5.0,649,593,91%,
877942,531,Athletic Club,6,10,23,7,13,10,13,7,1.0,64%,0.0,,2.0,471,388,82%,
877942,798,Mallorca,2,2,6,2,5,1,12,2,0.0,36%,6.0,,6.0,272,183,67%,
877949,546,Getafe,0,9,10,1,6,4,14,3,0.0,42%,2.0,,2.0,385,305,79%,
877949,530,Atletico Madrid,5,2,12,5,5,7,19,6,5.0,58%,1.0,,0.0,543,469,86%,
877944,543,Real Betis,8,5,17,4,12,5,10,8,5.0,72%,3.0,0.0,1.0,605,539,89%,
877944,797,Elche,2,1,4,1,4,0,18,4,3.0,28%,6.0,1.0,5.0,224,155,69%,
877955,540,Espanyol,1,8,13,4,7,6,12,9,3.0,54%,2.0,1.0,1.0,450,386,86%,
877955,728,Rayo Vallecano,3,4,8,1,4,4,17,2,2.0,46%,5.0,1.0,1.0,395,321,81%,
877956,536,Sevilla,2,11,18,5,14,4,20,12,4.0,61%,3.0,1.0,2.0,452,384,85%,
877956,720,Valladolid,3,2,6,1,2,4,10,2,4.0,39%,2.0,1.0,1.0,303,225,74%,
877960,727,Osasuna,3,8,16,5,11,5,11,2,0.0,56%,2.0,0.0,2.0,413,313,76%,
877960,724,Cadiz,2,3,9,4,6,3,13,2,1.0,44%,5.0,1.0,2.0,335,246,73%,
877958,798,Mallorca,7,3,13,3,9,4,22,5,4.0,47%,7.0,,1.0,350,277,79%,
877958,543,Real Betis,3,4,8,1,7,1,17,2,0.0,53%,8.0,,6.0,403,329,82%,
877954,538,Celta Vigo,2,8,15,5,9,6,12,2,0.0,51%,2.0,,3.0,543,479,88%,
877954,541,Real Madrid,7,5,16,4,12,4,8,2,1.0,49%,2.0,,1.0,538,475,88%,
877952,531,Athletic Club,2,6,12,4,6,6,11,6,6.0,37%,5.0,,0.0,301,225,75%,
877952,532,Valencia,0,6,10,4,6,4,15,3,0.0,63%,2.0,,1.0,511,432,85%,
877953,530,Atletico Madrid,5,6,13,2,8,5,8,5,2.0,50%,2.0,1.0,3.0,473,410,87%,
877953,533,Villarreal,5,5,19,9,13,6,11,6,1.0,50%,2.0,0.0,5.0,491,443,90%,
877957,548,Real Sociedad,5,3,10,2,7,3,15,3,5.0,41%,2.0,,3.0,380,311,82%,
877957,529,Barcelona,7,3,15,5,13,2,9,6,1.0,59%,1.0,,4.0,549,495,90%,
877961,797,Elche,3,5,13,5,9,4,12,6,7.0,55%,1.0,0.0,6.0,423,353,83%,
877961,723,Almeria,7,1,12,4,6,6,16,5,3.0,45%,4.0,1.0,2.0,360,291,81%,
877959,547,Girona,6,5,12,1,8,4,16,5,2.0,67%,2.0,0.0,2.0,548,482,88%,
877959,546,Getafe,3,4,7,0,5,2,18,2,1.0,33%,6.0,1.0,4.0,259,196,76%,
877970,547,Girona,3,3,11,5,8,3,16,2,1.0,54%,2.0,,5.0,517,440,85%,
877970,538,Celta Vigo,6,4,11,1,7,4,13,4,1.0,46%,1.0,,3.0,452,366,81%,
877963,543,Real Betis,1,4,7,2,5,2,9,2,2.0,55%,0.0,1.0,2.0,464,381,82%,
877963,727,Osasuna,2,8,12,2,7,5,21,4,1.0,45%,3.0,0.0,0.0,367,287,78%,
877964,797,Elche,5,3,12,4,5,7,14,4,2.0,45%,3.0,,4.0,372,296,80%,
877964,548,Real Sociedad,5,1,9,3,7,2,18,6,4.0,55%,3.0,,5.0,469,396,84%,
877971,728,Rayo Vallecano,0,4,15,11,8,7,11,7,1.0,65%,1.0,,2.0,536,449,84%,
877971,798,Mallorca,4,2,9,3,6,3,18,3,2.0,35%,3.0,,0.0,302,224,74%,
877967,723,Almeria,5,5,11,1,8,3,18,5,4.0,32%,5.0,,4.0,245,172,70%,
877967,536,Sevilla,5,6,13,2,9,4,11,2,5.0,68%,8.0,,3.0,547,482,88%,
877965,546,Getafe,2,4,8,2,4,4,11,1,5.0,35%,1.0,,6.0,263,197,75%,
877965,533,Villarreal,6,3,11,2,8,3,19,4,0.0,65%,5.0,,2.0,480,408,85%,
877962,529,Barcelona,9,8,24,7,19,5,9,14,1.0,68%,1.0,,2.0,637,570,89%,
877962,720,Valladolid,3,4,8,1,5,3,8,4,3.0,32%,2.0,,5.0,304,221,73%,
877966,540,Espanyol,4,6,15,5,11,4,15,7,0.0,36%,,1.0,3.0,303,235,78%,
877966,541,Real Madrid,6,3,19,10,12,7,12,7,6.0,64%,,0.0,3.0,555,499,90%,
877968,724,Cadiz,3,2,9,4,4,5,18,0,0.0,37%,2.0,,5.0,334,257,77%,
877968,531,Athletic Club,8,10,20,2,13,7,4,6,3.0,63%,1.0,,3.0,569,497,87%,
877969,532,Valencia,2,4,12,6,5,7,15,6,1.0,71%,4.0,,6.0,583,513,88%,
877969,530,Atletico Madrid,7,5,13,1,9,4,17,2,7.0,29%,3.0,,2.0,245,180,73%,
877979,538,Celta Vigo,5,3,9,1,4,5,13,2,4.0,58%,1.0,,0.0,530,452,85%,
877979,724,Cadiz,0,3,7,4,4,3,23,2,1.0,42%,2.0,,2.0,382,299,78%,
877981,798,Mallorca,4,5,10,1,8,2,22,6,1.0,52%,4.0,,3.0,410,347,85%,
877981,547,Girona,4,6,10,0,3,7,10,3,2.0,48%,2.0,,3.0,390,328,84%,
877976,541,Real Madrid,5,12,22,5,13,9,8,9,2.0,50%,0.0,,3.0,495,446,90%,
877976,543,Real Betis,4,2,8,2,4,4,12,2,3.0,50%,1.0,,2.0,519,456,88%,
877974,548,Real Sociedad,5,1,12,6,8,4,18,7,4.0,55%,5.0,,6.0,437,343,78%,
877974,530,Atletico Madrid,7,3,15,5,9,6,13,6,0.0,45%,4.0,,4.0,362,270,75%,
877975,536,Sevilla,4,2,9,3,7,2,15,4,6.0,46%,2.0,,2.0,367,286,78%,
877975,529,Barcelona,7,10,18,1,11,7,14,4,2.0,54%,4.0,,4.0,447,372,83%,
877973,727,Osasuna,6,4,13,3,8,5,14,4,3.0,46%,2.0,,2.0,329,233,71%,
877973,728,Rayo Vallecano,3,1,5,1,2,3,16,0,2.0,54%,2.0,,3.0,389,302,78%,
877972,531,Athletic Club,2,11,17,4,9,8,12,4,3.0,67%,3.0,,1.0,558,467,84%,
877972,540,Espanyol,2,4,9,3,7,2,12,2,2.0,33%,2.0,,3.0,288,192,67%,
877977,533,Villarreal,10,6,18,2,17,1,10,6,5.0,53%,1.0,,0.0,472,411,87%,
877977,797,Elche,0,4,7,3,5,2,9,4,2.0,47%,3.0,,6.0,403,356,88%,
877978,532,Valencia,9,5,24,10,18,6,11,9,1.0,70%,3.0,1.0,3.0,546,482,88%,
877978,546,Getafe,4,2,7,1,6,1,22,1,1.0,30%,6.0,1.0,4.0,224,161,72%,
877980,720,Valladolid,6,7,14,1,8,6,11,2,6.0,52%,1.0,,0.0,362,283,78%,
877980,723,Almeria,1,3,12,8,9,3,20,8,4.0,48%,6.0,,5.0,323,242,75%,
877988,547,Girona,5,8,14,1,10,4,11,3,3.0,45%,0.0,,3.0,358,277,77%,
877988,720,Valladolid,4,3,14,7,6,8,15,12,0.0,55%,2.0,,3.0,437,367,84%,
877986,728,Rayo Vallecano,6,5,14,3,8,6,22,7,1.0,46%,5.0,,3.0,289,206,71%,
877986,532,Valencia,4,6,17,7,13,4,11,7,2.0,54%,2.0,,5.0,345,266,77%,
877985,540,Espanyol,5,9,19,5,12,7,11,9,3.0,59%,3.0,0.0,4.0,406,332,82%,
877985,536,Sevilla,7,1,11,3,10,1,14,3,1.0,41%,5.0,1.0,3.0,298,222,74%,
877990,724,Cadiz,0,6,6,0,4,2,12,5,3.0,30%,0.0,,4.0,219,142,65%,
877990,529,Barcelona,8,6,16,2,13,3,13,6,3.0,70%,3.0,,0.0,568,482,85%,
877982,530,Atletico Madrid,4,2,10,4,8,2,11,4,0.0,46%,2.0,,2.0,464,384,83%,
877982,538,Celta Vigo,3,5,14,6,9,5,6,7,1.0,54%,3.0,,1.0,541,471,87%,
877991,541,Real Madrid,7,8,22,7,6,16,7,4,0.0,68%,3.0,,1.0,649,596,92%,
877991,798,Mallorca,2,2,5,1,5,0,15,3,1.0,32%,5.0,,3.0,294,241,82%,
877989,797,Elche,2,4,9,3,4,5,15,5,2.0,47%,3.0,,5.0,385,315,82%,
877989,531,Athletic Club,8,4,16,4,13,3,9,5,5.0,53%,0.0,,1.0,447,364,81%,
877984,546,Getafe,3,3,8,2,4,4,9,3,1.0,33%,4.0,,5.0,250,171,68%,
877984,548,Real Sociedad,6,5,13,2,9,4,16,7,0.0,67%,1.0,,1.0,503,425,84%,
877983,543,Real Betis,5,6,16,5,11,5,11,9,4.0,47%,1.0,,2.0,376,322,86%,
877983,533,Villarreal,3,4,14,7,8,6,14,8,6.0,53%,1.0,,4.0,413,357,86%,
877987,723,Almeria,2,1,7,4,4,3,4,5,2.0,61%,0.0,,3.0,535,445,83%,
877987,727,Osasuna,4,6,15,5,14,1,9,10,3.0,39%,2.0,,2.0,323,234,72%,
877998,720,Valladolid,6,7,18,5,11,7,12,8,2.0,58%,1.0,,0.0,413,352,85%,
877998,724,Cadiz,1,3,7,3,2,5,19,2,2.0,42%,4.0,,6.0,312,235,75%,
878001,798,Mallorca,2,3,5,0,3,2,15,5,2.0,45%,3.0,,2.0,389,323,83%,
878001,723,Almeria,3,4,9,2,3,6,14,2,3.0,55%,6.0,,1.0,485,422,87%,
877994,529,Barcelona,9,10,25,6,18,7,11,6,5.0,77%,2.0,0.0,1.0,708,642,91%,
877994,797,Elche,1,0,1,0,1,0,9,0,3.0,23%,2.0,1.0,6.0,213,143,67%,
877996,532,Valencia,7,4,14,3,10,4,18,5,2.0,66%,3.0,0.0,2.0,462,390,84%,
877996,538,Celta Vigo,2,2,6,2,5,1,23,4,0.0,34%,2.0,1.0,4.0,239,161,67%,
877992,531,Athletic Club,7,5,14,2,11,3,13,2,3.0,39%,1.0,,0.0,318,235,74%,
877992,728,Rayo Vallecano,2,7,11,2,6,5,13,7,3.0,61%,2.0,,4.0,491,413,84%,
877997,727,Osasuna,4,3,12,5,10,2,15,8,1.0,56%,7.0,1.0,2.0,456,369,81%,
877997,546,Getafe,4,3,10,3,4,6,15,1,0.0,44%,3.0,1.0,4.0,379,302,80%,
878000,533,Villarreal,7,8,17,2,11,6,15,6,1.0,46%,1.0,,0.0,376,305,81%,
878000,536,Sevilla,1,7,12,4,6,6,12,4,6.0,54%,5.0,,6.0,455,386,85%,
877995,543,Real Betis,3,3,9,3,6,3,9,2,2.0,44%,0.0,,2.0,429,364,85%,
877995,547,Girona,3,5,9,1,6,3,8,4,5.0,56%,3.0,,1.0,547,477,87%,
877999,548,Real Sociedad,6,5,14,3,9,5,18,4,2.0,63%,3.0,,3.0,527,428,81%,
877999,540,Espanyol,4,7,14,3,10,4,8,2,3.0,37%,0.0,,4.0,297,201,68%,
877993,530,Atletico Madrid,4,4,12,4,7,5,15,8,2.0,53%,4.0,1.0,1.0,565,508,90%,
877993,541,Real Madrid,3,2,6,1,4,2,16,1,0.0,47%,2.0,0.0,3.0,507,451,89%,
878011,531,Athletic Club,4,8,17,5,11,6,17,11,5.0,59%,1.0,,2.0,458,395,86%,
878011,723,Almeria,2,3,8,3,6,2,8,2,6.0,41%,3.0,,0.0,319,245,77%,
878003,724,Cadiz,2,3,10,5,6,4,13,6,3.0,40%,2.0,1.0,7.0,300,236,79%,
878003,533,Villarreal,6,5,14,3,10,4,8,5,1.0,60%,3.0,0.0,2.0,481,400,83%,
878002,546,Getafe,6,3,14,5,12,2,23,4,1.0,44%,2.0,,4.0,320,245,77%,
878002,720,Valladolid,7,3,14,4,5,9,13,2,3.0,56%,5.0,,4.0,435,365,84%,
878006,536,Sevilla,3,8,14,3,5,9,9,5,2.0,61%,3.0,,4.0,629,556,88%,
878006,530,Atletico Madrid,6,9,20,5,14,6,12,7,0.0,39%,2.0,,3.0,410,328,80%,
878007,798,Mallorca,3,7,13,3,9,4,9,5,2.0,28%,2.0,,2.0,283,226,80%,
878007,529,Barcelona,3,6,11,2,7,4,13,5,1.0,72%,4.0,,3.0,770,715,93%,
878004,540,Espanyol,5,3,10,2,8,2,16,6,1.0,38%,2.0,1.0,3.0,294,202,69%,
878004,532,Valencia,5,6,12,1,7,5,15,4,1.0,62%,1.0,1.0,3.0,499,412,83%,
878008,538,Celta Vigo,4,5,11,2,5,6,26,5,3.0,46%,4.0,0.0,4.0,368,302,82%,
878008,543,Real Betis,4,3,9,2,8,1,3,3,1.0,54%,3.0,1.0,3.0,435,357,82%,
878005,547,Girona,8,5,16,3,11,5,9,2,0.0,40%,3.0,,0.0,316,246,78%,
878005,548,Real Sociedad,5,5,11,1,8,3,19,2,1.0,60%,1.0,,5.0,485,412,85%,
878010,541,Real Madrid,4,9,22,9,12,10,9,10,4.0,64%,1.0,0.0,1.0,605,550,91%,
878010,727,Osasuna,2,6,8,0,6,2,13,2,0.0,36%,2.0,1.0,3.0,350,281,80%,
