id_partida,id_league,referee,date,venue.name,home.name,home.id,away.name,away.id,home.winner,home,away,halftime.home,halftime.away
35280,71,"Reway Wagner, Brazil",2017-08-13T22:00:00+00:00,Estádio Nilton Santos,Botafogo,120,Gremio,130,True,1,0,1,0
35279,71,"Sandro Meira Ricci, Brazil",2017-08-13T22:00:00+00:00,Arena da Baixada,Atletico Paranaense,134,Bahia,118,True,4,1,1,1
35278,71,"Andre Luiz de Freitas Castro, Brazil",2017-08-14T23:00:00+00:00,Urbano Caldeira,Santos,128,Fluminense,124,,0,0,0,0
35277,71,"Eduardo Tomaz de Aquino Valadao, Brazil",2017-08-19T19:00:00+00:00,Arena Corinthians,Corinthians,131,Vitoria,136,False,0,1,0,1
35276,71,"Rodolpho Toski Marques, Brazil",2017-08-19T22:00:00+00:00,Estádio Ilha do Urubu,Flamengo,127,Atletico Goianiense,144,True,2,0,0,0
35275,71,"Jailson Macedo Freitas, Brazil",2017-08-20T14:00:00+00:00,Arena do Grêmio,Gremio,130,Atletico Paranaense,134,,0,0,0,0
35272,71,"Raphael Claus, Brazil",2017-08-20T19:00:00+00:00,Arena Fonte Nova,Bahia,118,Vasco DA Gama,133,True,3,0,2,0
35273,71,"Caio Max Augusto Vieira, Brazil",2017-08-20T19:00:00+00:00,Estádio Mineirão,Cruzeiro,135,Sport Recife,123,True,2,0,1,0
35274,71,"Dewson Fernando Freitas da Silva, Brazil",2017-08-20T19:00:00+00:00,Moisés Lucarelli,Ponte Preta,139,Botafogo,120,True,2,1,1,1
35271,71,"Leandro Pedro Vuaden, Brazil",2017-08-20T19:00:00+00:00,Estádio da Ressacada,Avai,145,Sao Paulo,126,,1,1,0,0
35270,71,"Dyorgines Jose Padovani de Andrade, Brazil",2017-08-20T22:00:00+00:00,Allianz Parque,Palmeiras,121,Chapecoense-sc,132,False,0,2,0,1
35269,71,"Sandro Meira Ricci, Brazil",2017-08-20T22:00:00+00:00,Estádio Couto Pereira,Coritiba,147,Santos,128,,0,0,0,0
35268,71,"Vinicius Goncalves Dias Araujo, Brazil",2017-08-21T23:00:00+00:00,Estadio Giulite Coutinho,Fluminense,124,Atletico-MG,1062,True,2,1,1,0
35267,71,"Paulo Roberto Alves Junior, Brazil",2017-08-23T22:30:00+00:00,Arena Condá,Chapecoense-sc,132,Corinthians,131,False,0,1,0,0
35266,71,"Ricardo Marques Ribeiro, Brazil",2017-08-26T19:00:00+00:00,Estadio Giulite Coutinho,Fluminense,124,Vasco DA Gama,133,False,0,1,0,1
35265,71,"Pericles Bassols Pegado Cortez, Brazil",2017-08-26T22:00:00+00:00,Arena Corinthians,Corinthians,131,Atletico Goianiense,144,False,0,1,0,0
35261,71,"Heber Roberto Lopes, Brazil",2017-08-27T19:00:00+00:00,Arena Fonte Nova,Bahia,118,Botafogo,120,False,1,2,1,1
35263,71,"Sandro Meira Ricci, Brazil",2017-08-27T19:00:00+00:00,Allianz Parque,Palmeiras,121,Sao Paulo,126,True,4,2,2,2
35262,71,"Marcelo Aparecido Ribeiro de Souza, Brazil",2017-08-27T19:00:00+00:00,Estádio Ilha do Urubu,Flamengo,127,Atletico Paranaense,134,True,2,0,2,0
35264,71,"Rodolpho Toski Marques, Brazil",2017-08-27T19:00:00+00:00,Moisés Lucarelli,Ponte Preta,139,Atletico-MG,1062,False,1,2,1,0
35260,71,"Anderson Daronco, Brazil",2017-08-27T22:00:00+00:00,Estádio Mineirão,Cruzeiro,135,Santos,128,,1,1,0,1
35259,71,"Braulio Da Silva Machado, Brazil",2017-08-27T22:00:00+00:00,Estádio da Ressacada,Avai,145,Chapecoense-sc,132,True,1,0,1,0
35258,71,"Flavio Rodrigues De Souza, Brazil",2017-08-28T23:00:00+00:00,Estádio Couto Pereira,Coritiba,147,Vitoria,136,False,0,1,0,0
35257,71,"Andre Luiz de Freitas Castro, Brazil",2017-09-02T19:00:00+00:00,Arena do Grêmio,Gremio,130,Sport Recife,123,True,5,0,2,0
35256,71,"Leandro Pedro Vuaden, Brazil",2017-09-09T19:00:00+00:00,Arena Independência,Atletico-MG,1062,Palmeiras,121,,1,1,1,1
35255,71,"Heber Roberto Lopes, Brazil",2017-09-09T21:00:00+00:00,São Januário,Vasco DA Gama,133,Gremio,130,True,1,0,1,0
35254,71,"Marcelo De Lima Henrique, Brazil",2017-09-09T22:00:00+00:00,Morumbi,Sao Paulo,126,Ponte Preta,139,,2,2,1,0
35253,71,"Anderson Daronco, Brazil",2017-09-10T14:00:00+00:00,Arena da Baixada,Atletico Paranaense,134,Coritiba,147,,1,1,0,1
35251,71,"Wagner do Nascimento Magalhaes, Brazil",2017-09-10T19:00:00+00:00,Ilha do Retiro,Sport Recife,123,Avai,145,False,0,1,0,1
35250,71,"Raphael Claus, Brazil",2017-09-10T19:00:00+00:00,Urbano Caldeira,Santos,128,Corinthians,131,True,2,0,0,0
35252,71,"Reway Wagner, Brazil",2017-09-10T19:00:00+00:00,Estadio Manoel Barradas,Vitoria,136,Fluminense,124,,2,2,1,0
35248,71,"Ricardo Marques Ribeiro, Brazil",2017-09-10T22:00:00+00:00,Estádio Nilton Santos,Botafogo,120,Flamengo,127,True,2,0,0,0
35249,71,"Leandro Bizzio Marinho,",2017-09-10T22:00:00+00:00,Arena Condá,Chapecoense-sc,132,Cruzeiro,135,False,1,2,0,1
35247,71,"Thiago Duarte Peixoto, Brazil",2017-09-11T23:00:00+00:00,Serra Dourada,Atletico Goianiense,144,Bahia,118,,1,1,1,0
35246,71,"Igor Junio Benevenuto, Brazil",2017-09-16T22:00:00+00:00,Estádio Nilton Santos,Botafogo,120,Santos,128,True,2,0,2,0
