fixture_id,team_id,team_name,shots_on_goal,shots_off_goal,total_shots,blocked_shots,shots_insidebox,shots_outsidebox,fouls,corner_kicks,offsides,ball_possession,yellow_cards,red_cards,goalkeeper_saves,total_passes,passes_accurate,passes_%
35349,144,Atletico Goianiense,3,5,11,3.0,8,3,21,4,,27%,3.0,0,1.0,211,141,67%
35348,127,Flamengo,7,10,23,6.0,14,9,12,8,1.0,60%,2.0,0,2.0,587,495,84%
35348,130,Gremio,3,0,4,1.0,1,3,20,2,1.0,40%,2.0,0,7.0,388,294,76%
35347,145,Avai,2,6,10,2.0,6,4,14,6,5.0,62%,2.0,0,4.0,455,374,82%
35347,147,Coritiba,8,1,9,0.0,5,4,18,3,1.0,38%,2.0,0,1.0,276,181,66%
35346,131,Corinthians,9,8,19,2.0,10,9,5,8,1.0,62%,,0,2.0,621,517,83%
35346,134,Atletico Paranaense,4,4,11,3.0,3,8,11,3,2.0,38%,,0,7.0,372,275,74%
35345,121,Palmeiras,6,6,15,3.0,10,5,21,5,1.0,56%,2.0,0,0.0,461,388,84%
35345,136,Vitoria,2,2,7,3.0,3,4,19,6,2.0,44%,3.0,0,2.0,363,266,73%
35343,130,Gremio,6,4,12,2.0,7,5,20,7,1.0,61%,1.0,0,3.0,536,462,86%
35343,139,Ponte Preta,3,6,10,1.0,3,8,18,3,1.0,39%,2.0,0,3.0,334,255,76%
35341,132,Chapecoense-sc,5,8,15,2.0,1,14,22,1,0.0,32%,4.0,0,3.0,216,153,71%
35341,126,Sao Paulo,3,4,9,2.0,5,4,14,1,5.0,68%,2.0,0,3.0,455,382,84%
35344,133,Vasco DA Gama,4,9,16,3.0,5,11,16,9,1.0,44%,4.0,0,0.0,354,276,78%
35344,128,Santos,0,3,4,1.0,3,1,25,3,0.0,56%,4.0,1,4.0,471,390,83%
35342,135,Cruzeiro,3,5,10,2.0,5,5,16,6,1.0,36%,3.0,0,0.0,332,269,81%
35342,127,Flamengo,1,3,5,1.0,2,3,14,3,3.0,64%,1.0,0,2.0,588,513,87%
35340,144,Atletico Goianiense,4,10,15,1.0,9,6,21,5,3.0,42%,2.0,0,0.0,334,251,75%
35340,1062,Atletico-MG,2,2,5,1.0,5,0,24,8,9.0,58%,3.0,0,3.0,449,362,81%
35338,118,Bahia,5,12,22,5.0,8,14,18,8,0.0,66%,2.0,0,3.0,533,450,84%
35338,145,Avai,4,4,13,5.0,4,9,12,3,2.0,34%,0.0,0,4.0,264,190,72%
35339,147,Coritiba,4,5,14,5.0,8,6,19,3,5.0,52%,4.0,0,0.0,329,254,77%
35339,124,Fluminense,2,4,6,0.0,3,3,18,3,2.0,48%,4.0,0,3.0,292,204,70%
35337,120,Botafogo,6,3,11,2.0,8,3,14,3,1.0,43%,4.0,0,2.0,407,327,80%
35337,123,Sport Recife,3,3,10,4.0,6,4,16,6,3.0,57%,3.0,0,4.0,526,439,83%
35335,128,Santos,5,1,7,1.0,6,1,13,13,7.0,59%,5.0,0,5.0,542,464,86%
35335,132,Chapecoense-sc,5,10,18,3.0,7,11,17,7,1.0,41%,2.0,0,4.0,368,288,78%
35336,136,Vitoria,2,13,16,1.0,5,11,18,7,1.0,50%,3.0,0,2.0,464,364,78%
35336,130,Gremio,5,2,7,0.0,3,4,7,0,1.0,50%,3.0,0,1.0,486,397,82%
35334,139,Ponte Preta,7,4,13,2.0,8,5,12,4,6.0,45%,1.0,0,6.0,364,282,77%
35334,147,Coritiba,6,4,13,3.0,5,8,12,1,3.0,55%,0.0,0,2.0,439,335,76%
35333,145,Avai,3,11,15,1.0,8,7,18,3,1.0,27%,2.0,0,7.0,257,183,71%
35333,131,Corinthians,7,8,22,7.0,11,11,10,11,1.0,73%,3.0,0,3.0,704,617,88%
35332,126,Sao Paulo,3,7,11,1.0,6,5,26,1,1.0,44%,3.0,0,5.0,329,253,77%
35332,133,Vasco DA Gama,5,5,12,2.0,4,8,20,4,2.0,56%,3.0,0,2.0,409,332,81%
35331,127,Flamengo,6,6,18,6.0,10,8,16,10,4.0,61%,2.0,0,3.0,451,373,83%
35331,121,Palmeiras,5,0,7,2.0,5,2,23,2,0.0,39%,9.0,0,5.0,286,205,72%
35330,1062,Atletico-MG,9,9,24,6.0,9,15,19,8,1.0,69%,4.0,0,4.0,588,497,85%
35330,118,Bahia,5,6,11,0.0,3,8,18,3,1.0,31%,6.0,0,9.0,264,187,71%
35329,124,Fluminense,6,3,17,8.0,8,9,21,8,0.0,48%,3.0,0,5.0,409,349,85%
35329,135,Cruzeiro,6,7,15,2.0,10,5,18,4,3.0,52%,3.0,0,5.0,438,367,84%
35328,123,Sport Recife,5,2,8,1.0,7,1,22,4,4.0,50%,2.0,0,3.0,317,195,62%
35328,144,Atletico Goianiense,3,6,14,5.0,7,7,34,9,2.0,50%,1.0,0,1.0,295,171,58%
35327,134,Atletico Paranaense,3,6,13,4.0,9,4,16,3,4.0,60%,3.0,0,1.0,531,443,83%
35327,120,Botafogo,1,5,9,3.0,7,2,21,4,1.0,40%,6.0,1,3.0,353,258,73%
35326,136,Vitoria,4,4,10,2.0,7,3,13,6,6.0,67%,2.0,0,4.0,493,387,78%
35326,132,Chapecoense-sc,7,4,14,3.0,8,6,19,4,1.0,33%,5.0,0,2.0,239,156,65%
35325,127,Flamengo,6,8,19,5.0,14,5,20,6,1.0,50%,1.0,0,2.0,418,322,77%
35325,147,Coritiba,3,4,9,2.0,4,5,24,1,1.0,50%,6.0,0,4.0,423,334,79%
35324,128,Santos,5,5,11,1.0,7,4,10,4,1.0,50%,1.0,0,5.0,460,400,87%
35324,118,Bahia,5,11,19,3.0,7,12,19,7,2.0,50%,1.0,0,2.0,440,371,84%
35323,123,Sport Recife,1,9,12,2.0,9,3,21,6,2.0,62%,3.0,0,2.0,464,345,74%
35323,121,Palmeiras,4,3,7,0.0,7,0,31,3,1.0,38%,4.0,0,1.0,290,201,69%
35322,124,Fluminense,5,8,19,6.0,8,11,15,6,4.0,54%,2.0,0,0.0,510,442,87%
35322,131,Corinthians,1,3,12,8.0,7,5,13,6,3.0,46%,2.0,0,5.0,412,345,84%
35321,145,Avai,2,2,5,1.0,2,3,20,4,2.0,28%,2.0,0,9.0,246,158,64%
35321,135,Cruzeiro,9,9,26,8.0,11,15,10,8,2.0,72%,0.0,0,1.0,638,546,86%
35319,134,Atletico Paranaense,8,7,20,5.0,11,9,25,12,2.0,70%,2.0,0,0.0,614,535,87%
35319,139,Ponte Preta,2,2,4,0.0,3,1,19,0,1.0,30%,2.0,0,8.0,265,182,69%
35318,144,Atletico Goianiense,5,14,27,8.0,10,17,12,4,1.0,51%,1.0,0,3.0,411,344,84%
35318,120,Botafogo,4,6,12,2.0,6,6,20,4,0.0,49%,4.0,0,4.0,407,326,80%
35320,1062,Atletico-MG,3,8,13,2.0,8,5,24,7,1.0,58%,5.0,0,2.0,461,367,80%
35320,133,Vasco DA Gama,4,4,11,3.0,1,10,16,5,1.0,42%,3.0,0,2.0,341,242,71%
35317,126,Sao Paulo,2,3,6,1.0,3,3,17,5,0.0,54%,1.0,0,4.0,502,418,83%
35317,130,Gremio,5,4,10,1.0,5,5,14,8,1.0,46%,3.0,0,1.0,407,328,81%
35316,120,Botafogo,4,4,8,0.0,3,5,9,1,1.0,35%,0.0,0,4.0,314,235,75%
35316,126,Sao Paulo,8,11,24,5.0,16,8,11,6,0.0,65%,1.0,0,1.0,578,507,88%
35315,121,Palmeiras,3,11,15,1.0,8,7,19,8,1.0,70%,1.0,0,1.0,661,581,88%
35315,145,Avai,1,7,9,1.0,3,6,18,5,1.0,30%,2.0,1,1.0,262,187,71%
35314,132,Chapecoense-sc,7,5,16,4.0,8,8,21,5,0.0,49%,1.0,0,0.0,366,284,78%
35314,144,Atletico Goianiense,2,9,13,2.0,8,5,19,6,3.0,51%,1.0,0,6.0,367,281,77%
35311,118,Bahia,7,5,16,4.0,6,10,18,2,1.0,56%,2.0,0,6.0,492,389,79%
35311,123,Sport Recife,9,5,15,1.0,10,5,24,3,1.0,44%,6.0,0,6.0,383,282,74%
35312,131,Corinthians,3,4,9,2.0,3,6,9,2,1.0,40%,0.0,0,1.0,388,311,80%
35312,127,Flamengo,2,8,16,6.0,9,7,16,11,1.0,60%,1.0,0,2.0,549,468,85%
35313,147,Coritiba,1,8,12,3.0,6,6,18,2,3.0,51%,4.0,0,4.0,336,237,71%
35313,1062,Atletico-MG,6,3,9,0.0,6,3,25,5,2.0,49%,4.0,0,1.0,327,222,68%
35310,130,Gremio,9,9,23,5.0,11,12,14,3,3.0,58%,5.0,1,0.0,601,527,88%
35310,128,Santos,1,0,4,3.0,2,2,17,4,0.0,42%,5.0,0,8.0,434,338,78%
35309,135,Cruzeiro,6,6,13,1.0,10,3,15,3,2.0,62%,4.0,0,3.0,514,421,82%
35309,136,Vitoria,3,5,9,1.0,5,4,23,2,1.0,38%,4.0,0,6.0,306,220,72%
35308,133,Vasco DA Gama,5,6,18,7.0,5,13,13,6,1.0,56%,3.0,0,2.0,450,372,83%
35308,134,Atletico Paranaense,3,3,7,1.0,5,2,20,3,1.0,44%,3.0,0,5.0,365,288,79%
35307,123,Sport Recife,6,11,26,9.0,14,12,15,15,0.0,70%,5.0,0,2.0,506,436,86%
35307,124,Fluminense,4,3,10,3.0,5,5,18,3,2.0,30%,4.0,1,5.0,226,153,68%
35306,132,Chapecoense-sc,4,3,7,0.0,5,2,26,3,0.0,48%,5.0,0,2.0,328,234,71%
35306,118,Bahia,3,6,12,3.0,6,6,17,5,4.0,52%,3.0,0,3.0,344,251,73%
35305,136,Vitoria,4,4,15,7.0,10,5,20,7,0.0,41%,3.0,0,4.0,355,249,70%
35305,139,Ponte Preta,5,3,12,4.0,5,7,7,4,2.0,59%,1.0,0,1.0,504,398,79%
35304,1062,Atletico-MG,4,10,16,2.0,5,11,19,10,6.0,57%,3.0,0,2.0,543,456,84%
35304,131,Corinthians,4,3,12,5.0,11,1,12,4,6.0,43%,1.0,0,4.0,415,320,77%
35302,120,Botafogo,3,3,12,6.0,7,5,22,8,1.0,54%,5.0,0,2.0,407,309,76%
35302,121,Palmeiras,3,5,15,7.0,11,5,14,6,0.0,46%,2.0,0,2.0,342,263,77%
35303,128,Santos,5,8,14,1.0,6,8,18,10,1.0,46%,4.0,1,4.0,402,336,84%
35303,127,Flamengo,6,5,13,2.0,8,5,15,8,1.0,54%,4.0,1,2.0,480,418,87%
35301,144,Atletico Goianiense,1,9,13,3.0,5,8,20,3,0.0,49%,4.0,0,3.0,451,360,80%
35301,130,Gremio,4,4,10,2.0,4,6,21,3,1.0,51%,2.0,0,1.0,472,389,82%
35300,126,Sao Paulo,10,7,26,9.0,17,9,18,10,2.0,66%,4.0,0,2.0,531,462,87%
35300,147,Coritiba,4,1,7,2.0,6,1,15,2,1.0,34%,5.0,0,8.0,271,196,72%
35299,134,Atletico Paranaense,6,6,18,6.0,9,10,9,3,1.0,61%,1.0,0,1.0,603,536,89%
35299,145,Avai,1,2,9,6.0,4,5,18,6,1.0,39%,2.0,0,2.0,355,287,81%
35298,133,Vasco DA Gama,1,7,11,3.0,4,7,12,6,1.0,49%,4.0,0,2.0,460,395,86%
35298,135,Cruzeiro,6,3,13,4.0,7,6,18,4,4.0,51%,1.0,0,1.0,487,408,84%
35297,124,Fluminense,6,2,10,2.0,5,5,13,3,1.0,51%,1.0,0,2.0,453,381,84%
35297,144,Atletico Goianiense,3,5,13,5.0,5,8,12,7,2.0,49%,3.0,0,3.0,419,338,81%
35296,131,Corinthians,4,5,10,1.0,6,4,2,3,1.0,44%,1.0,0,6.0,454,377,83%
35296,123,Sport Recife,7,5,12,0.0,7,5,10,5,4.0,56%,2.0,0,1.0,569,487,86%
35295,127,Flamengo,6,7,14,1.0,9,5,15,5,4.0,65%,4.0,0,4.0,497,421,85%
35295,136,Vitoria,6,4,10,0.0,8,2,21,0,1.0,35%,2.0,0,6.0,286,196,69%
35290,118,Bahia,5,4,11,2.0,6,5,20,2,5.0,32%,4.0,0,3.0,271,196,72%
35290,126,Sao Paulo,4,2,11,5.0,4,7,12,8,0.0,68%,2.0,0,3.0,567,480,85%
35294,121,Palmeiras,3,11,19,5.0,13,6,10,7,1.0,66%,1.0,0,4.0,635,562,89%
35294,134,Atletico Paranaense,5,1,7,1.0,4,3,22,3,4.0,34%,3.0,0,3.0,338,258,76%
35293,130,Gremio,4,1,7,2.0,6,1,18,0,2.0,62%,3.0,0,4.0,668,591,88%
35293,1062,Atletico-MG,4,3,10,3.0,5,5,13,8,1.0,38%,1.0,0,2.0,389,315,81%
35292,135,Cruzeiro,4,10,22,8.0,14,8,16,7,3.0,61%,3.0,0,1.0,521,437,84%
35292,120,Botafogo,1,5,7,1.0,3,4,15,1,1.0,39%,3.0,0,4.0,335,253,76%
35291,147,Coritiba,3,4,8,1.0,4,4,13,3,0.0,49%,,0,1.0,408,324,79%
35291,132,Chapecoense-sc,2,5,9,2.0,5,4,21,6,1.0,51%,,0,1.0,419,334,80%
35289,139,Ponte Preta,3,7,13,3.0,8,5,17,7,2.0,49%,1.0,0,0.0,377,287,76%
35289,133,Vasco DA Gama,0,5,6,1.0,2,4,16,2,0.0,51%,4.0,0,2.0,399,310,78%
35288,145,Avai,3,8,12,1.0,7,5,22,4,1.0,38%,3.0,0,3.0,324,249,77%
35288,128,Santos,3,7,13,3.0,4,9,16,8,0.0,62%,1.0,0,3.0,544,463,85%
35287,139,Ponte Preta,3,8,15,4.0,8,7,14,12,2.0,46%,1.0,0,3.0,329,265,81%
35287,124,Fluminense,3,5,9,1.0,6,3,12,5,4.0,54%,1.0,0,3.0,414,334,81%
35286,144,Atletico Goianiense,2,4,9,3.0,4,5,27,6,1.0,50%,2.0,0,3.0,331,249,75%
35286,147,Coritiba,3,6,10,1.0,3,7,20,5,0.0,50%,3.0,0,1.0,339,254,75%
35285,136,Vitoria,6,10,20,4.0,14,6,14,7,0.0,59%,1.0,0,0.0,424,335,79%
35285,145,Avai,1,5,8,2.0,3,5,11,4,2.0,41%,3.0,0,6.0,298,211,71%
35284,126,Sao Paulo,4,3,9,2.0,5,4,19,4,,42%,6.0,1,2.0,333,271,81%
35284,135,Cruzeiro,4,10,19,5.0,12,7,18,7,,58%,5.0,2,1.0,432,375,87%
35282,123,Sport Recife,2,5,9,2.0,2,7,14,8,2.0,70%,1.0,0,5.0,681,576,85%
35282,139,Ponte Preta,5,4,9,0.0,4,5,10,1,1.0,30%,1.0,0,2.0,296,193,65%
35283,133,Vasco DA Gama,2,5,12,5.0,9,3,17,9,3.0,41%,1.0,0,2.0,354,289,82%
35283,121,Palmeiras,3,1,7,3.0,6,1,13,5,4.0,59%,2.0,0,1.0,530,464,88%
35281,1062,Atletico-MG,6,10,20,4.0,11,9,22,7,1.0,52%,4.0,0,1.0,465,400,86%
35281,127,Flamengo,1,3,9,5.0,4,5,17,5,1.0,48%,3.0,1,4.0,417,356,85%
35280,120,Botafogo,7,4,13,2.0,8,5,18,4,,37%,3.0,0,5.0,326,242,74%
35280,130,Gremio,5,5,14,4.0,9,5,15,8,,63%,1.0,0,6.0,541,470,87%
35279,134,Atletico Paranaense,9,4,19,6.0,13,7,13,8,4.0,56%,2.0,0,2.0,455,403,89%
35279,118,Bahia,3,4,11,4.0,4,7,15,5,0.0,44%,4.0,0,6.0,344,278,81%
35278,128,Santos,3,8,15,4.0,8,7,7,5,2.0,52%,2.0,0,2.0,521,451,87%
35278,124,Fluminense,2,5,7,0.0,1,6,10,4,2.0,48%,2.0,0,3.0,484,419,87%
35277,131,Corinthians,4,10,16,2.0,11,5,9,9,5.0,72%,1.0,0,2.0,737,629,85%
35277,136,Vitoria,3,1,5,1.0,4,1,21,1,2.0,28%,2.0,0,4.0,290,200,69%
35276,127,Flamengo,6,8,17,3.0,13,4,12,6,7.0,59%,2.0,0,3.0,515,453,88%
35276,144,Atletico Goianiense,3,6,13,4.0,3,10,13,3,1.0,41%,3.0,0,4.0,347,267,77%
35275,130,Gremio,1,2,7,4.0,2,5,11,2,2.0,52%,2.0,0,3.0,507,418,82%
35275,134,Atletico Paranaense,3,8,14,3.0,5,9,26,2,0.0,48%,2.0,0,1.0,458,366,80%
35272,118,Bahia,5,1,11,5.0,9,2,18,3,2.0,44%,0.0,0,0.0,402,323,80%
35272,133,Vasco DA Gama,0,6,9,3.0,5,4,18,6,0.0,56%,4.0,0,2.0,473,407,86%
35273,135,Cruzeiro,5,5,11,1.0,7,4,11,5,6.0,44%,1.0,0,0.0,432,353,82%
35273,123,Sport Recife,0,6,9,3.0,5,4,12,3,0.0,56%,0.0,0,3.0,526,446,85%
35274,139,Ponte Preta,6,5,12,1.0,6,6,18,7,1.0,50%,4.0,0,0.0,393,307,78%
35274,120,Botafogo,1,10,14,3.0,10,4,18,3,0.0,50%,4.0,0,4.0,397,299,75%
35271,145,Avai,3,7,12,2.0,6,6,17,5,0.0,37%,1.0,0,6.0,309,236,76%
35271,126,Sao Paulo,7,5,15,3.0,11,4,16,9,1.0,63%,3.0,0,2.0,522,436,84%
35270,121,Palmeiras,3,8,13,2.0,5,8,11,14,,70%,1.0,0,3.0,572,481,84%
35270,132,Chapecoense-sc,5,6,13,2.0,6,7,24,3,,30%,4.0,0,3.0,247,140,57%
35269,147,Coritiba,4,5,12,3.0,4,8,13,8,2.0,44%,3.0,0,2.0,325,245,75%
35269,128,Santos,2,12,20,6.0,7,13,7,5,1.0,56%,1.0,0,4.0,428,352,82%
35268,124,Fluminense,9,3,17,5.0,11,6,15,12,3.0,50%,1.0,0,6.0,425,355,84%
35268,1062,Atletico-MG,7,6,15,2.0,8,7,11,5,2.0,50%,2.0,0,7.0,435,352,81%
35267,132,Chapecoense-sc,4,8,13,1.0,9,4,13,1,0.0,35%,1.0,0,1.0,296,224,76%
35267,131,Corinthians,2,5,7,0.0,5,2,7,3,2.0,65%,4.0,0,3.0,571,485,85%
35266,124,Fluminense,1,3,8,4.0,6,2,14,2,1.0,56%,2.0,0,3.0,490,426,87%
35266,133,Vasco DA Gama,4,8,20,8.0,12,8,12,1,1.0,44%,4.0,0,1.0,386,314,81%
35265,131,Corinthians,7,14,31,10.0,14,17,15,11,0.0,67%,1.0,0,2.0,591,519,88%
35265,144,Atletico Goianiense,3,4,8,1.0,4,4,17,4,3.0,33%,5.0,0,7.0,290,213,73%
35261,118,Bahia,4,6,13,3.0,8,5,14,7,2.0,38%,2.0,0,2.0,316,230,73%
35261,120,Botafogo,4,5,12,3.0,6,6,9,3,0.0,62%,0.0,0,3.0,520,432,83%
35263,121,Palmeiras,8,11,25,6.0,7,18,12,8,2.0,57%,1.0,0,1.0,484,409,85%
35263,126,Sao Paulo,3,6,10,1.0,5,5,8,2,3.0,43%,2.0,0,4.0,364,283,78%
35262,127,Flamengo,6,5,17,6.0,13,4,6,6,2.0,52%,0.0,0,3.0,519,437,84%
35262,134,Atletico Paranaense,3,7,12,2.0,5,7,11,1,1.0,48%,2.0,0,4.0,476,406,85%
35264,139,Ponte Preta,6,3,11,2.0,7,4,20,3,1.0,41%,4.0,0,4.0,353,271,77%
35264,1062,Atletico-MG,6,4,16,6.0,6,10,19,4,2.0,59%,4.0,0,5.0,506,420,83%
35260,135,Cruzeiro,5,10,18,3.0,10,8,13,7,1.0,54%,0.0,0,2.0,466,395,85%
35260,128,Santos,3,3,9,3.0,3,6,18,5,1.0,46%,2.0,0,3.0,402,328,82%
35259,145,Avai,2,6,9,1.0,5,4,18,1,6.0,41%,4.0,0,2.0,322,224,70%
35259,132,Chapecoense-sc,3,8,13,2.0,7,6,22,7,0.0,59%,5.0,0,1.0,446,351,79%
35258,147,Coritiba,6,2,9,1.0,8,1,18,7,2.0,66%,2.0,2,4.0,482,385,80%
35258,136,Vitoria,5,5,15,5.0,11,4,22,3,5.0,34%,2.0,1,6.0,245,169,69%
35257,130,Gremio,7,5,14,2.0,5,9,8,3,2.0,51%,1.0,0,2.0,541,471,87%
35257,123,Sport Recife,2,3,5,0.0,0,5,21,2,2.0,49%,5.0,0,2.0,501,410,82%
35256,1062,Atletico-MG,6,12,21,3.0,13,8,14,9,4.0,61%,3.0,0,4.0,455,391,86%
35256,121,Palmeiras,5,2,9,2.0,4,5,18,4,3.0,39%,3.0,2,5.0,299,235,79%
35255,133,Vasco DA Gama,2,6,8,0.0,3,5,18,0,0.0,36%,3.0,0,3.0,368,293,80%
35255,130,Gremio,3,7,14,4.0,2,12,11,8,3.0,64%,0.0,0,1.0,628,552,88%
35254,126,Sao Paulo,3,5,9,1.0,5,4,12,3,1.0,46%,2.0,1,4.0,411,326,79%
35254,139,Ponte Preta,6,5,13,2.0,8,5,9,7,1.0,54%,1.0,0,1.0,453,378,83%
35253,134,Atletico Paranaense,6,8,17,3.0,13,4,16,6,1.0,63%,1.0,0,0.0,504,421,84%
35253,147,Coritiba,1,3,4,0.0,3,1,15,2,2.0,37%,3.0,1,5.0,284,206,73%
35251,123,Sport Recife,3,14,27,10.0,18,9,13,9,2.0,73%,4.0,0,3.0,630,542,86%
35251,145,Avai,5,3,11,3.0,6,5,17,3,3.0,27%,5.0,0,3.0,243,162,67%
35250,128,Santos,8,5,14,1.0,10,4,9,5,3.0,44%,3.0,0,4.0,364,298,82%
35250,131,Corinthians,4,8,14,2.0,7,7,17,5,3.0,56%,5.0,0,6.0,463,389,84%
35252,136,Vitoria,4,10,19,5.0,11,8,9,6,2.0,54%,1.0,0,2.0,417,338,81%
35252,124,Fluminense,4,3,8,1.0,6,2,11,3,2.0,46%,3.0,1,2.0,367,282,77%
35248,120,Botafogo,5,8,16,3.0,11,5,10,5,1.0,42%,,0,2.0,332,247,74%
35248,127,Flamengo,2,10,17,5.0,8,9,16,15,2.0,58%,,0,3.0,434,371,85%
35249,132,Chapecoense-sc,6,3,15,6.0,9,6,15,9,3.0,55%,2.0,0,5.0,421,348,83%
35249,135,Cruzeiro,7,2,13,4.0,9,4,17,3,3.0,45%,1.0,0,5.0,363,295,81%
35247,144,Atletico Goianiense,3,3,10,4.0,4,6,16,5,4.0,43%,1.0,0,3.0,355,270,76%
35247,118,Bahia,4,6,11,1.0,4,7,11,8,3.0,57%,2.0,0,2.0,462,382,83%
35246,120,Botafogo,8,7,15,0.0,12,3,14,4,0.0,50%,2.0,0,0.0,459,361,79%
35246,128,Santos,0,10,15,5.0,5,10,12,10,1.0,50%,2.0,0,6.0,446,352,79%
35245,139,Ponte Preta,4,7,14,3.0,8,7,22,6,1.0,54%,2.0,0,5.0,477,401,84%
35245,144,Atletico Goianiense,8,6,17,3.0,8,9,20,3,2.0,46%,2.0,0,4.0,405,329,81%
35244,145,Avai,1,2,9,6.0,5,4,17,4,1.0,32%,2.0,0,3.0,284,210,74%
35244,1062,Atletico-MG,4,7,17,6.0,5,12,16,5,0.0,68%,4.0,1,0.0,611,516,84%
35241,127,Flamengo,4,7,14,3.0,8,6,13,2,2.0,57%,0.0,0,2.0,531,446,84%
35241,123,Sport Recife,2,3,6,1.0,4,2,18,5,2.0,43%,3.0,1,2.0,396,302,76%
35242,130,Gremio,4,9,17,4.0,4,13,6,9,8.0,77%,1.0,0,4.0,686,617,90%
35242,132,Chapecoense-sc,5,2,8,1.0,1,7,19,6,0.0,23%,5.0,0,4.0,195,124,64%
35240,131,Corinthians,3,9,16,4.0,11,5,15,7,3.0,57%,1.0,0,4.0,558,484,87%
35240,133,Vasco DA Gama,4,6,13,3.0,1,12,9,6,0.0,43%,2.0,0,3.0,425,347,82%
35239,134,Atletico Paranaense,8,5,16,3.0,9,7,15,5,7.0,53%,3.0,0,1.0,475,395,83%
35239,124,Fluminense,2,6,10,2.0,3,7,13,3,4.0,47%,3.0,0,5.0,423,348,82%
35243,136,Vitoria,5,7,14,2.0,7,7,21,3,3.0,44%,3.0,0,5.0,345,273,79%
35243,126,Sao Paulo,7,6,17,4.0,10,7,16,8,1.0,56%,2.0,0,4.0,457,378,83%
35238,135,Cruzeiro,5,5,11,1.0,7,4,12,12,,50%,5.0,1,5.0,376,298,79%
35238,118,Bahia,5,4,13,4.0,5,8,19,10,,50%,1.0,0,4.0,371,301,81%
35237,121,Palmeiras,8,5,17,4.0,10,7,18,10,1.0,48%,3.0,0,2.0,350,272,78%
35237,147,Coritiba,2,1,5,2.0,2,3,17,6,3.0,52%,3.0,0,8.0,375,301,80%
35236,127,Flamengo,8,15,30,7.0,12,18,14,11,,68%,2.0,0,4.0,515,444,86%
35236,145,Avai,5,5,12,2.0,7,5,16,8,,32%,0.0,0,7.0,232,154,66%
35235,128,Santos,6,10,21,5.0,8,13,7,4,1.0,44%,1.0,0,4.0,484,416,86%
35235,134,Atletico Paranaense,5,7,17,5.0,12,5,14,6,1.0,56%,1.0,0,5.0,595,514,86%
35234,126,Sao Paulo,6,3,13,4.0,8,5,13,7,3.0,48%,2.0,0,1.0,474,408,86%
35234,131,Corinthians,2,6,11,3.0,8,3,12,4,2.0,52%,4.0,0,5.0,511,440,86%
35233,124,Fluminense,2,3,8,3.0,6,2,26,9,2.0,50%,2.0,0,3.0,409,338,83%
35233,121,Palmeiras,4,6,15,5.0,6,9,9,5,1.0,50%,2.0,0,2.0,403,317,79%
35231,132,Chapecoense-sc,4,5,12,3.0,7,5,16,6,,42%,4.0,0,2.0,340,248,73%
35231,139,Ponte Preta,2,4,10,4.0,7,3,19,3,,58%,3.0,0,3.0,459,364,79%
35230,144,Atletico Goianiense,4,11,20,5.0,9,11,16,4,2.0,54%,4.0,0,0.0,455,388,85%
35230,135,Cruzeiro,2,7,13,4.0,8,5,18,6,0.0,46%,2.0,0,3.0,392,314,80%
35232,147,Coritiba,4,7,16,5.0,8,8,20,7,2.0,48%,2.0,0,3.0,328,235,72%
35232,120,Botafogo,5,4,9,0.0,8,1,19,3,2.0,52%,3.0,0,2.0,361,245,68%
35229,118,Bahia,6,5,15,4.0,6,9,18,3,1.0,41%,4.0,0,4.0,349,267,77%
35229,130,Gremio,4,7,14,3.0,4,10,17,4,1.0,59%,5.0,0,5.0,493,407,83%
35228,1062,Atletico-MG,4,4,9,1.0,3,6,10,5,1.0,66%,1.0,0,0.0,575,470,82%
35228,136,Vitoria,3,3,7,1.0,5,2,21,4,4.0,34%,2.0,0,3.0,296,212,72%
35227,123,Sport Recife,3,9,13,1.0,7,6,13,10,3.0,49%,1.0,1,1.0,378,307,81%
35227,133,Vasco DA Gama,2,8,13,3.0,5,8,16,3,1.0,51%,4.0,0,2.0,399,330,83%
35225,118,Bahia,3,7,11,1.0,5,6,13,5,1.0,52%,4.0,0,1.0,438,340,78%
35225,147,Coritiba,2,6,12,4.0,4,8,18,3,3.0,48%,5.0,0,2.0,389,295,76%
35226,133,Vasco DA Gama,8,9,22,5.0,12,10,15,3,1.0,65%,3.0,0,4.0,566,500,88%
35226,132,Chapecoense-sc,5,5,13,3.0,3,10,22,4,2.0,35%,0.0,0,6.0,300,224,75%
35224,121,Palmeiras,1,7,17,9.0,5,12,18,10,2.0,61%,3.0,0,3.0,361,246,68%
35224,128,Santos,4,4,9,1.0,5,4,22,1,3.0,39%,5.0,0,1.0,236,142,60%
35220,120,Botafogo,5,4,11,2.0,5,6,11,1,3.0,52%,2.0,1,2.0,429,334,78%
35220,136,Vitoria,5,5,14,4.0,10,4,21,4,1.0,48%,2.0,0,3.0,384,283,74%
35223,126,Sao Paulo,7,0,7,0.0,7,0,12,5,,46%,0.0,0,5.0,451,360,80%
35223,123,Sport Recife,5,7,15,3.0,6,9,15,8,,54%,2.0,0,6.0,496,413,83%
35222,130,Gremio,10,7,21,4.0,11,10,12,6,5.0,62%,1.0,0,2.0,588,524,89%
35222,124,Fluminense,2,6,9,1.0,3,6,18,2,1.0,38%,2.0,0,9.0,356,289,81%
35221,135,Cruzeiro,3,6,11,2.0,5,6,15,5,2.0,42%,3.0,0,4.0,425,359,84%
