fixture_id,team_id,team_name,shots_on_goal,shots_off_goal,total_shots,blocked_shots,shots_insidebox,shots_outsidebox,fouls,corner_kicks,offsides,ball_possession,yellow_cards,red_cards,goalkeeper_saves,total_passes,passes_accurate,passes_%,expected_goals
1005787,154,Fortaleza EC,6,9,20,5,12,8,9,7,7.0,53%,3.0,,3,416,335,81%,1.47
1005787,134,Atletico Paranaense,2,6,10,2,8,2,18,2,0.0,47%,3.0,,5,376,302,80%,1.13
1005790,120,Botafogo,3,7,10,0,6,4,16,4,1.0,38%,1.0,,8,298,198,66%,0.95
1005790,794,RB Bragantino,8,4,17,5,8,9,11,11,3.0,62%,1.0,,1,499,415,83%,1.12
1005794,135,Cruzeiro,2,8,13,3,8,5,14,11,1.0,56%,1.0,,6,436,349,80%,0.71
1005794,147,Coritiba,6,6,14,2,8,6,11,8,5.0,44%,4.0,,2,340,250,74%,0.89
1005789,124,Fluminense,8,5,16,3,14,2,25,8,1.0,54%,7.0,0.0,3,448,374,83%,1.48
1005789,127,Flamengo,3,3,8,2,5,3,20,1,1.0,46%,5.0,1.0,9,392,317,81%,0.46
1005791,126,Sao Paulo,7,9,24,8,14,10,21,4,2.0,65%,3.0,,2,463,390,84%,3.53
1005791,128,Santos,3,4,8,1,5,3,16,3,2.0,35%,5.0,,3,241,175,73%,1.17
1005797,154,Fortaleza EC,6,9,21,6,14,7,17,10,2.0,69%,5.0,,0,495,419,85%,0.99
1005797,1193,Cuiaba,1,5,7,1,3,4,17,0,2.0,31%,4.0,,6,242,163,67%,0.59
1005795,119,Internacional,4,4,9,1,5,4,18,4,1.0,47%,1.0,,5,392,315,80%,0.52
1005795,121,Palmeiras,5,5,16,6,7,9,13,7,2.0,53%,3.0,,4,447,365,82%,1.38
1005796,134,Atletico Paranaense,7,5,15,3,10,5,14,5,4.0,52%,2.0,,6,492,417,85%,2.18
1005796,118,Bahia,6,2,8,0,4,4,9,3,0.0,48%,1.0,,5,450,373,83%,0.95
1005793,151,Goias,3,8,17,6,12,5,16,6,,39%,5.0,0.0,1,315,233,74%,1.62
1005793,1062,Atletico-MG,1,2,6,3,2,4,14,4,,61%,4.0,1.0,3,516,421,82%,0.36
1005801,121,Palmeiras,7,5,13,1,7,6,17,4,1.0,65%,3.0,,3,434,363,84%,1.09
1005801,154,Fortaleza EC,4,3,9,2,3,6,28,3,1.0,35%,6.0,,4,235,175,74%,1.02
1005799,127,Flamengo,7,4,16,5,8,8,8,12,4.0,66%,2.0,,3,564,486,86%,2.86
1005799,125,America Mineiro,4,6,16,6,12,4,13,7,4.0,34%,4.0,,8,289,208,72%,1.34
1005807,118,Bahia,5,8,18,5,8,10,13,11,2.0,60%,3.0,,1,481,401,83%,1.43
1005807,131,Corinthians,1,1,5,3,1,4,20,5,4.0,40%,2.0,,4,332,244,73%,0.14
1005808,1193,Cuiaba,6,5,13,2,6,7,9,2,2.0,29%,2.0,,2,212,157,74%,2.07
1005808,126,Sao Paulo,3,6,12,3,8,4,17,4,0.0,71%,5.0,,4,543,480,88%,0.64
1005805,130,Gremio,2,2,6,2,5,1,7,3,0.0,38%,3.0,,3,354,249,70%,0.65
1005805,1062,Atletico-MG,3,7,17,7,12,5,17,8,1.0,62%,4.0,,1,562,471,84%,0.97
1005802,128,Santos,2,3,7,2,4,3,23,2,1.0,37%,3.0,,4,292,206,71%,0.90
1005802,120,Botafogo,7,6,18,5,10,8,20,8,0.0,63%,3.0,,0,499,409,82%,0.74
1005804,135,Cruzeiro,1,8,16,7,10,6,8,13,2.0,69%,4.0,,1,563,468,83%,1.07
1005804,151,Goias,2,4,7,1,3,4,20,1,2.0,31%,5.0,,1,262,184,70%,0.32
1005803,794,RB Bragantino,4,10,20,6,12,8,15,13,0.0,55%,3.0,,5,410,304,74%,0.95
1005803,119,Internacional,5,2,11,4,8,3,14,4,3.0,45%,2.0,,4,354,261,74%,0.82
1005800,133,Vasco DA Gama,2,10,17,5,11,6,19,8,2.0,56%,2.0,0.0,0,416,358,86%,1.44
1005800,134,Atletico Paranaense,2,6,9,1,6,3,21,2,1.0,44%,3.0,1.0,2,339,263,78%,1.33
1005806,147,Coritiba,5,4,9,0,7,2,15,7,0.0,27%,2.0,,3,224,155,69%,1.99
1005806,124,Fluminense,3,9,15,3,11,4,7,11,1.0,73%,1.0,,3,610,539,88%,1.10
1005815,119,Internacional,4,7,17,6,9,8,14,7,2.0,69%,5.0,1.0,3,752,663,88%,1.01
1005815,1193,Cuiaba,5,4,12,3,9,3,11,5,1.0,31%,2.0,0.0,3,321,250,78%,1.03
1005809,124,Fluminense,9,5,15,1,12,3,18,6,,72%,6.0,,0,577,507,88%,2.13
1005809,128,Santos,0,3,3,0,2,1,20,2,,28%,6.0,,7,219,165,75%,0.17
1005816,134,Atletico Paranaense,6,6,15,3,9,6,16,7,1.0,53%,1.0,,2,413,342,83%,2.90
1005816,135,Cruzeiro,5,5,14,4,8,6,23,5,1.0,47%,4.0,,3,360,276,77%,1.81
1005812,131,Corinthians,6,3,12,3,5,7,12,0,,55%,2.0,,4,647,580,90%,1.36
1005812,133,Vasco DA Gama,5,13,23,5,12,11,11,6,,45%,0.0,,3,517,456,88%,1.71
1005817,154,Fortaleza EC,2,4,10,4,8,2,16,2,5.0,46%,2.0,,8,374,275,74%,0.86
1005817,794,RB Bragantino,11,3,22,8,17,5,24,9,1.0,54%,3.0,,2,433,335,77%,2.47
1005814,1062,Atletico-MG,5,11,20,4,7,13,21,7,1.0,39%,3.0,,3,356,286,80%,0.87
