fixture_id,team_id,team_name,shots_on_goal,shots_off_goal,total_shots,blocked_shots,shots_insidebox,shots_outsidebox,fouls,corner_kicks,offsides,ball_possession,yellow_cards,red_cards,goalkeeper_saves,total_passes,passes_accurate,passes_%
94670,133,Vasco DA Gama,7,5.0,12,,,,17.0,5.0,4.0,54%,3.0,0.0,1.0,,,
94670,134,Atletico Paranaense,2,4.0,6,,,,11.0,1.0,4.0,46%,3.0,0.0,6.0,,,
94665,150,CSA,5,3.0,11,3.0,6.0,5.0,20.0,6.0,4.0,44%,2.0,0.0,9.0,318.0,240.0,75%
94665,129,Ceara,9,8.0,23,6.0,9.0,14.0,8.0,11.0,1.0,56%,2.0,0.0,3.0,399.0,319.0,80%
94666,154,Fortaleza EC,1,3.0,12,8.0,2.0,10.0,16.0,5.0,1.0,43%,4.0,0.0,2.0,347.0,270.0,78%
94666,121,Palmeiras,3,6.0,13,4.0,5.0,8.0,11.0,5.0,4.0,57%,1.0,0.0,1.0,458.0,380.0,83%
94667,151,Goias,5,2.0,11,4.0,6.0,5.0,16.0,4.0,1.0,29%,4.0,1.0,2.0,232.0,181.0,78%
94667,124,Fluminense,2,5.0,8,1.0,5.0,3.0,10.0,8.0,1.0,71%,0.0,0.0,2.0,568.0,500.0,88%
94661,145,Avai,7,4.0,11,0.0,7.0,4.0,11.0,4.0,2.0,36%,3.0,0.0,3.0,323.0,229.0,71%
94661,1062,Atletico-MG,4,6.0,14,4.0,6.0,8.0,14.0,10.0,1.0,64%,1.0,0.0,5.0,560.0,463.0,83%
94674,129,Ceara,8,6.0,19,5.0,9.0,10.0,18.0,8.0,1.0,46%,2.0,0.0,3.0,404.0,306.0,76%
94674,135,Cruzeiro,3,6.0,14,5.0,10.0,4.0,17.0,3.0,2.0,54%,3.0,0.0,8.0,466.0,365.0,78%
94673,118,Bahia,3,14.0,19,2.0,8.0,11.0,17.0,5.0,0.0,57%,1.0,0.0,0.0,508.0,440.0,87%
94673,120,Botafogo,1,2.0,3,0.0,1.0,2.0,9.0,1.0,1.0,43%,0.0,1.0,1.0,380.0,308.0,81%
94680,126,Sao Paulo,4,6.0,13,3.0,11.0,2.0,21.0,10.0,4.0,73%,2.0,0.0,2.0,542.0,458.0,85%
94680,151,Goias,3,0.0,3,0.0,1.0,2.0,24.0,0.0,0.0,27%,4.0,0.0,4.0,210.0,131.0,62%
94676,127,Flamengo,7,10.0,21,4.0,10.0,11.0,16.0,6.0,1.0,72%,1.0,0.0,1.0,595.0,527.0,89%
94676,119,Internacional,2,1.0,3,0.0,2.0,1.0,6.0,1.0,3.0,28%,1.0,2.0,4.0,230.0,170.0,74%
94679,121,Palmeiras,11,5.0,17,1.0,11.0,6.0,13.0,5.0,0.0,69%,0.0,0.0,2.0,687.0,628.0,91%
94679,150,CSA,4,6.0,11,1.0,5.0,6.0,13.0,2.0,0.0,31%,1.0,0.0,5.0,291.0,238.0,82%
94677,124,Fluminense,3,4.0,13,6.0,6.0,7.0,12.0,1.0,2.0,47%,2.0,2.0,6.0,421.0,344.0,82%
94677,128,Santos,7,7.0,19,5.0,8.0,11.0,15.0,5.0,1.0,53%,4.0,1.0,3.0,467.0,392.0,84%
94678,130,Gremio,8,2.0,11,1.0,7.0,4.0,18.0,6.0,0.0,51%,1.0,0.0,3.0,583.0,522.0,90%
94678,145,Avai,4,5.0,11,2.0,3.0,8.0,9.0,2.0,0.0,49%,1.0,0.0,2.0,539.0,481.0,89%
94671,134,Atletico Paranaense,9,9.0,20,2.0,15.0,5.0,11.0,11.0,0.0,65%,3.0,0.0,2.0,604.0,542.0,90%
94671,154,Fortaleza EC,3,3.0,11,5.0,7.0,4.0,8.0,7.0,1.0,35%,0.0,0.0,5.0,319.0,254.0,80%
94685,127,Flamengo,9,6.0,18,3.0,9.0,9.0,20.0,9.0,2.0,61%,3.0,0.0,1.0,529.0,449.0,85%
94685,126,Sao Paulo,1,5.0,8,2.0,3.0,5.0,27.0,2.0,3.0,39%,4.0,0.0,8.0,337.0,247.0,73%
94684,131,Corinthians,7,2.0,10,1.0,4.0,6.0,16.0,5.0,2.0,54%,2.0,0.0,2.0,445.0,362.0,81%
94684,133,Vasco DA Gama,2,9.0,15,4.0,10.0,5.0,23.0,2.0,4.0,46%,5.0,0.0,6.0,379.0,299.0,79%
94689,119,Internacional,6,8.0,18,4.0,7.0,11.0,28.0,3.0,0.0,53%,3.0,0.0,4.0,456.0,392.0,86%
94689,121,Palmeiras,5,4.0,12,3.0,8.0,4.0,17.0,3.0,1.0,47%,2.0,0.0,5.0,402.0,331.0,82%
94686,124,Fluminense,5,6.0,12,1.0,9.0,3.0,16.0,2.0,0.0,47%,1.0,0.0,3.0,481.0,413.0,86%
94686,130,Gremio,4,6.0,15,5.0,11.0,4.0,9.0,6.0,1.0,53%,4.0,0.0,3.0,531.0,468.0,88%
94690,128,Santos,5,4.0,12,3.0,7.0,5.0,13.0,10.0,1.0,62%,2.0,1.0,2.0,572.0,502.0,88%
94690,150,CSA,2,6.0,9,1.0,2.0,7.0,12.0,4.0,2.0,38%,2.0,0.0,3.0,338.0,261.0,77%
94681,134,Atletico Paranaense,14,5.0,19,,,,5.0,3.0,0.0,62%,0.0,0.0,,,,
94681,132,Chapecoense-SC,1,25.0,26,,,,2.0,1.0,0.0,38%,1.0,0.0,,,,
94682,1062,Atletico-MG,6,12.0,24,6.0,16.0,8.0,13.0,5.0,0.0,62%,0.0,0.0,0.0,517.0,444.0,86%
94682,129,Ceara,1,3.0,8,4.0,4.0,4.0,12.0,8.0,1.0,38%,2.0,0.0,4.0,312.0,232.0,74%
94683,145,Avai,4,10.0,14,0.0,5.0,9.0,16.0,7.0,4.0,55%,1.0,0.0,0.0,479.0,398.0,83%
94683,118,Bahia,2,3.0,7,2.0,2.0,5.0,16.0,5.0,1.0,45%,1.0,0.0,4.0,391.0,308.0,79%
94688,151,Goias,2,6.0,8,0.0,4.0,4.0,20.0,0.0,0.0,33%,0.0,0.0,1.0,253.0,167.0,66%
94688,135,Cruzeiro,1,8.0,12,3.0,5.0,7.0,19.0,9.0,2.0,67%,3.0,0.0,1.0,505.0,419.0,83%
94687,154,Fortaleza EC,3,11.0,16,2.0,8.0,8.0,15.0,5.0,1.0,46%,3.0,0.0,2.0,405.0,347.0,86%
94687,120,Botafogo,2,3.0,5,0.0,5.0,0.0,12.0,1.0,1.0,54%,2.0,0.0,4.0,491.0,416.0,85%
94675,132,Chapecoense-SC,4,6.0,14,4.0,5.0,9.0,19.0,9.0,1.0,54%,3.0,0.0,1.0,395.0,315.0,80%
94675,131,Corinthians,2,7.0,12,3.0,5.0,7.0,15.0,7.0,2.0,46%,2.0,0.0,4.0,337.0,255.0,76%
94672,1062,Atletico-MG,3,8.0,14,3.0,7.0,7.0,18.0,5.0,1.0,54%,3.0,0.0,3.0,402.0,324.0,81%
94672,133,Vasco DA Gama,5,6.0,16,5.0,9.0,7.0,22.0,7.0,2.0,46%,2.0,0.0,2.0,335.0,264.0,79%
94699,126,Sao Paulo,8,8.0,19,3.0,12.0,7.0,15.0,9.0,0.0,61%,3.0,0.0,1.0,477.0,427.0,90%
94699,154,Fortaleza EC,2,4.0,7,1.0,5.0,2.0,14.0,3.0,0.0,39%,2.0,0.0,5.0,298.0,238.0,80%
94700,133,Vasco DA Gama,2,9.0,16,5.0,11.0,5.0,15.0,8.0,1.0,42%,4.0,0.0,3.0,283.0,209.0,74%
94700,128,Santos,4,3.0,8,1.0,6.0,2.0,17.0,2.0,1.0,58%,2.0,1.0,2.0,423.0,344.0,81%
94691,118,Bahia,4,6.0,10,,,,9.0,4.0,1.0,46%,2.0,0.0,3.0,,,
94691,134,Atletico Paranaense,5,5.0,10,,,,14.0,4.0,1.0,54%,3.0,0.0,3.0,,,
94697,130,Gremio,4,6.0,18,8.0,11.0,7.0,12.0,10.0,3.0,64%,3.0,0.0,2.0,609.0,537.0,88%
94697,131,Corinthians,2,5.0,13,6.0,7.0,6.0,12.0,5.0,0.0,36%,2.0,0.0,4.0,338.0,274.0,81%
94695,135,Cruzeiro,5,7.0,15,3.0,8.0,7.0,18.0,3.0,0.0,52%,5.0,0.0,1.0,467.0,382.0,82%
94695,119,Internacional,2,8.0,12,2.0,7.0,5.0,14.0,3.0,1.0,48%,3.0,0.0,4.0,433.0,360.0,83%
94694,132,Chapecoense-SC,1,2.0,5,2.0,1.0,4.0,16.0,1.0,3.0,36%,1.0,0.0,4.0,298.0,195.0,65%
94694,127,Flamengo,5,12.0,24,7.0,16.0,8.0,20.0,8.0,2.0,64%,0.0,0.0,1.0,520.0,429.0,83%
94692,120,Botafogo,5,3.0,11,3.0,5.0,6.0,20.0,5.0,3.0,46%,4.0,0.0,4.0,408.0,324.0,79%
94692,124,Fluminense,5,7.0,12,0.0,9.0,3.0,20.0,2.0,3.0,54%,1.0,0.0,5.0,482.0,415.0,86%
94698,121,Palmeiras,7,7.0,19,5.0,9.0,10.0,12.0,17.0,2.0,66%,3.0,0.0,4.0,507.0,449.0,89%
94698,1062,Atletico-MG,5,5.0,11,1.0,5.0,6.0,20.0,2.0,1.0,34%,4.0,0.0,6.0,259.0,184.0,71%
94693,129,Ceara,5,9.0,23,9.0,15.0,8.0,7.0,15.0,2.0,57%,1.0,0.0,2.0,411.0,355.0,86%
94693,151,Goias,3,4.0,9,2.0,6.0,3.0,12.0,9.0,1.0,43%,0.0,0.0,5.0,314.0,230.0,73%
94696,150,CSA,6,4.0,14,4.0,7.0,7.0,10.0,4.0,1.0,29%,3.0,0.0,1.0,249.0,178.0,71%
94696,145,Avai,1,11.0,16,4.0,6.0,10.0,11.0,8.0,1.0,71%,3.0,0.0,3.0,592.0,527.0,89%
94703,120,Botafogo,7,5.0,12,0.0,11.0,1.0,29.0,5.0,2.0,43%,4.0,0.0,5.0,346.0,272.0,79%
94703,151,Goias,4,9.0,18,5.0,9.0,9.0,18.0,5.0,1.0,57%,2.0,0.0,4.0,442.0,371.0,84%
94706,150,CSA,4,7.0,13,2.0,6.0,7.0,16.0,3.0,0.0,30%,2.0,0.0,2.0,256.0,185.0,72%
94706,119,Internacional,2,7.0,14,5.0,5.0,9.0,9.0,11.0,4.0,70%,2.0,0.0,3.0,590.0,523.0,89%
94708,154,Fortaleza EC,5,3.0,11,3.0,5.0,6.0,18.0,2.0,4.0,52%,4.0,0.0,5.0,446.0,374.0,84%
94708,132,Chapecoense-SC,5,6.0,15,4.0,9.0,6.0,17.0,6.0,1.0,48%,2.0,0.0,3.0,398.0,330.0,83%
94702,118,Bahia,6,4.0,14,4.0,9.0,5.0,10.0,3.0,3.0,40%,2.0,0.0,1.0,378.0,310.0,82%
94702,126,Sao Paulo,2,1.0,8,5.0,3.0,5.0,15.0,5.0,2.0,60%,1.0,0.0,6.0,565.0,489.0,87%
94709,130,Gremio,4,4.0,11,3.0,7.0,4.0,11.0,4.0,1.0,68%,0.0,0.0,4.0,641.0,580.0,90%
94709,129,Ceara,5,4.0,10,1.0,6.0,4.0,19.0,4.0,1.0,32%,3.0,0.0,2.0,293.0,225.0,77%
94710,128,Santos,6,8.0,15,1.0,8.0,7.0,16.0,2.0,3.0,56%,1.0,0.0,3.0,474.0,421.0,89%
94710,121,Palmeiras,3,7.0,13,3.0,4.0,9.0,13.0,3.0,0.0,44%,2.0,1.0,4.0,364.0,306.0,84%
94705,135,Cruzeiro,8,6.0,17,3.0,8.0,9.0,17.0,2.0,2.0,50%,4.0,0.0,0.0,458.0,358.0,78%
94705,124,Fluminense,0,7.0,9,2.0,3.0,6.0,18.0,5.0,0.0,50%,3.0,0.0,7.0,459.0,372.0,81%
94704,131,Corinthians,4,4.0,11,3.0,7.0,4.0,13.0,6.0,2.0,41%,2.0,0.0,3.0,324.0,235.0,73%
94704,134,Atletico Paranaense,5,6.0,13,2.0,7.0,6.0,21.0,3.0,1.0,59%,2.0,0.0,2.0,483.0,400.0,83%
94701,145,Avai,2,11.0,16,3.0,10.0,6.0,18.0,7.0,0.0,55%,1.0,0.0,4.0,505.0,420.0,83%
94701,133,Vasco DA Gama,4,5.0,12,3.0,10.0,2.0,11.0,6.0,1.0,45%,1.0,0.0,2.0,419.0,329.0,79%
94707,127,Flamengo,6,7.0,19,6.0,13.0,6.0,10.0,9.0,0.0,66%,0.0,0.0,1.0,629.0,566.0,90%
94707,1062,Atletico-MG,2,1.0,5,2.0,3.0,2.0,9.0,2.0,1.0,34%,3.0,0.0,3.0,315.0,229.0,73%
94716,151,Goias,3,6.0,14,5.0,7.0,7.0,17.0,4.0,2.0,49%,2.0,0.0,3.0,364.0,286.0,79%
94716,150,CSA,2,4.0,8,2.0,4.0,4.0,21.0,2.0,1.0,51%,3.0,0.0,2.0,374.0,294.0,79%
94715,124,Fluminense,3,10.0,13,0.0,10.0,3.0,11.0,4.0,1.0,49%,0.0,0.0,5.0,440.0,366.0,83%
94715,118,Bahia,6,8.0,17,3.0,12.0,5.0,15.0,7.0,0.0,51%,1.0,0.0,1.0,449.0,378.0,84%
94718,121,Palmeiras,7,9.0,19,3.0,13.0,6.0,22.0,7.0,2.0,49%,2.0,0.0,0.0,410.0,333.0,81%
94718,120,Botafogo,0,5.0,6,1.0,1.0,5.0,13.0,2.0,0.0,51%,2.0,0.0,6.0,424.0,348.0,82%
94717,119,Internacional,1,6.0,13,6.0,5.0,8.0,16.0,9.0,7.0,46%,2.0,0.0,3.0,418.0,346.0,83%
94717,128,Santos,3,8.0,11,0.0,5.0,6.0,18.0,3.0,2.0,54%,3.0,0.0,1.0,490.0,405.0,83%
94713,129,Ceara,6,13.0,25,6.0,17.0,8.0,16.0,11.0,2.0,56%,1.0,0.0,4.0,444.0,363.0,82%
94713,145,Avai,5,7.0,13,1.0,5.0,8.0,16.0,0.0,3.0,44%,3.0,0.0,5.0,366.0,280.0,77%
94720,133,Vasco DA Gama,5,8.0,16,3.0,10.0,6.0,14.0,10.0,1.0,57%,2.0,0.0,2.0,403.0,329.0,82%
94720,154,Fortaleza EC,2,3.0,7,2.0,2.0,5.0,19.0,3.0,1.0,43%,5.0,1.0,4.0,301.0,238.0,79%
94711,134,Atletico Paranaense,5,3.0,8,,,,14.0,5.0,3.0,50%,3.0,0.0,1.0,,,
94711,127,Flamengo,3,4.0,7,,,,24.0,2.0,4.0,50%,5.0,0.0,5.0,,,
94719,126,Sao Paulo,3,11.0,17,3.0,6.0,11.0,9.0,2.0,2.0,54%,0.0,0.0,2.0,567.0,503.0,89%
