fixture_id,team_id,team_name,shots_on_goal,shots_off_goal,total_shots,blocked_shots,shots_insidebox,shots_outsidebox,fouls,corner_kicks,offsides,ball_possession,yellow_cards,red_cards,goalkeeper_saves,total_passes,passes_accurate,passes_%
37217,122,Parana,6,5,13,2.0,7,6,23,3,4.0,38%,3.0,0,1,337,243,72%
37217,125,America Mineiro,1,6,9,2.0,4,5,10,3,1.0,62%,3.0,0,5,543,423,78%
37218,123,Sport Recife,5,11,17,1.0,7,10,14,11,0.0,56%,1.0,0,3,430,346,80%
37218,124,Fluminense,5,7,15,3.0,10,5,17,4,1.0,44%,5.0,0,4,353,268,76%
37219,133,Vasco DA Gama,4,4,9,1.0,4,5,12,8,0.0,33%,6.0,1,5,269,186,69%
37219,130,Gremio,5,8,17,4.0,10,7,17,10,2.0,67%,6.0,0,3,521,445,85%
37213,132,Chapecoense-sc,2,5,11,4.0,3,8,10,15,1.0,51%,1.0,0,1,391,325,83%
37213,128,Santos,1,6,14,7.0,7,7,13,3,2.0,49%,4.0,0,2,400,334,84%
37214,135,Cruzeiro,8,9,18,1.0,10,8,7,9,1.0,59%,1.0,0,1,548,481,88%
37214,134,Atletico Paranaense,2,3,6,1.0,3,3,14,3,0.0,41%,3.0,1,6,377,300,80%
37212,119,Internacional,5,5,10,0.0,7,3,12,4,1.0,59%,2.0,0,4,601,527,88%
37212,129,Ceara,4,3,8,1.0,2,6,13,0,3.0,41%,3.0,0,4,418,325,78%
37211,124,Fluminense,3,6,10,1.0,5,5,18,2,1.0,38%,2.0,0,3,301,211,70%
37211,121,Palmeiras,3,7,13,3.0,5,8,16,3,1.0,62%,2.0,1,2,491,405,82%
37210,1062,Atletico-MG,4,1,6,1.0,4,2,16,5,1.0,58%,1.0,1,8,557,471,85%
37210,122,Parana,8,7,21,6.0,10,11,15,7,1.0,42%,1.0,0,2,392,323,82%
37209,128,Santos,2,7,13,4.0,7,6,17,10,2.0,44%,1.0,0,3,391,325,83%
37209,127,Flamengo,3,4,13,6.0,4,9,14,8,1.0,56%,1.0,0,1,503,436,87%
37208,131,Corinthians,4,8,12,0.0,6,6,9,3,1.0,46%,0.0,0,4,494,419,85%
37208,135,Cruzeiro,5,6,14,3.0,10,4,10,4,2.0,54%,2.0,0,2,570,487,85%
37205,120,Botafogo,6,2,11,3.0,4,7,20,6,1.0,43%,2.0,0,1,315,256,81%
37205,132,Chapecoense-sc,1,1,11,9.0,5,6,16,8,1.0,57%,3.0,0,5,420,341,81%
37206,130,Gremio,3,4,12,5.0,8,4,23,9,2.0,64%,4.0,0,4,566,477,84%
37206,126,Sao Paulo,6,2,9,1.0,7,2,19,3,0.0,36%,5.0,0,1,302,224,74%
37207,136,Vitoria,4,5,15,6.0,5,10,17,5,1.0,49%,2.0,0,3,439,352,80%
37207,123,Sport Recife,3,5,9,1.0,6,3,14,7,1.0,51%,2.0,0,3,436,334,77%
37204,125,America Mineiro,4,2,6,0.0,3,3,12,3,0.0,43%,2.0,1,4,426,331,78%
37204,119,Internacional,5,6,13,2.0,10,3,9,11,3.0,57%,2.0,1,2,525,451,86%
37203,129,Ceara,2,9,15,4.0,7,8,22,9,3.0,36%,5.0,0,2,262,189,72%
37203,124,Fluminense,3,8,11,0.0,8,3,13,3,0.0,64%,1.0,0,1,472,389,82%
37201,121,Palmeiras,12,7,24,5.0,13,11,20,8,2.0,52%,2.0,0,2,450,390,87%
37201,122,Parana,2,5,9,2.0,4,5,17,4,3.0,48%,2.0,0,9,419,335,80%
37202,133,Vasco DA Gama,4,6,12,2.0,4,8,17,4,0.0,51%,4.0,0,1,490,404,82%
37202,131,Corinthians,5,1,10,4.0,7,3,11,2,4.0,49%,0.0,0,3,472,395,84%
37200,119,Internacional,9,6,15,0.0,10,5,13,5,0.0,53%,1.0,0,3,442,346,78%
37200,120,Botafogo,3,4,9,2.0,2,7,14,4,0.0,47%,2.0,0,6,388,308,79%
37199,127,Flamengo,9,10,22,3.0,11,11,12,8,1.0,57%,1.0,0,0,547,501,92%
37199,123,Sport Recife,1,5,9,3.0,3,6,11,2,2.0,43%,1.0,0,5,420,354,84%
37197,134,Atletico Paranaense,6,5,12,1.0,10,2,20,6,1.0,48%,3.0,0,3,398,329,83%
37197,136,Vitoria,3,4,7,0.0,4,3,17,1,1.0,52%,5.0,0,2,421,362,86%
37198,135,Cruzeiro,3,6,14,5.0,9,5,11,4,3.0,57%,2.0,0,2,509,417,82%
37198,126,Sao Paulo,4,2,9,3.0,4,5,11,2,2.0,43%,1.0,0,3,387,292,75%
37196,128,Santos,4,17,29,8.0,15,14,8,14,2.0,73%,2.0,0,0,614,553,90%
37196,125,America Mineiro,1,0,2,1.0,2,0,13,2,1.0,27%,2.0,0,4,234,145,62%
37195,132,Chapecoense-sc,2,11,16,3.0,10,6,12,10,1.0,57%,1.0,0,3,443,346,78%
37195,130,Gremio,4,3,8,1.0,3,5,15,3,1.0,43%,3.0,0,1,340,242,71%
37194,118,Bahia,6,5,21,10.0,15,6,15,6,1.0,57%,4.0,0,1,510,439,86%
37194,1062,Atletico-MG,2,2,5,1.0,3,2,18,3,3.0,43%,2.0,0,4,405,324,80%
37193,120,Botafogo,2,10,16,4.0,6,10,12,5,2.0,46%,1.0,0,3,381,297,78%
37193,128,Santos,3,5,9,1.0,2,7,19,2,4.0,54%,5.0,0,2,460,366,80%
37192,130,Gremio,4,2,10,4.0,6,4,21,3,1.0,34%,3.0,0,1,311,243,78%
37192,127,Flamengo,1,4,9,4.0,2,7,17,1,2.0,66%,4.0,0,2,607,528,87%
37191,131,Corinthians,4,2,10,4.0,3,7,8,2,1.0,57%,2.0,0,4,537,465,87%
37191,134,Atletico Paranaense,4,5,16,7.0,4,12,13,9,6.0,43%,2.0,0,4,387,311,80%
37188,122,Parana,7,14,22,1.0,11,11,15,13,0.0,66%,4.0,0,0,557,452,81%
37188,129,Ceara,1,2,5,2.0,4,1,21,2,5.0,34%,2.0,0,7,284,190,67%
37187,125,America Mineiro,4,3,8,1.0,2,6,16,2,0.0,50%,1.0,0,4,516,438,85%
37187,121,Palmeiras,4,5,14,5.0,7,7,18,9,0.0,50%,2.0,0,4,489,422,86%
37189,126,Sao Paulo,4,6,11,1.0,11,0,27,5,1.0,41%,2.0,0,2,327,230,70%
37189,133,Vasco DA Gama,3,5,9,1.0,5,4,9,2,3.0,59%,2.0,0,2,493,402,82%
37190,136,Vitoria,5,6,16,5.0,8,8,19,8,0.0,49%,3.0,0,2,388,313,81%
37190,135,Cruzeiro,4,6,11,1.0,4,7,20,8,2.0,51%,5.0,0,4,407,307,75%
37186,123,Sport Recife,4,11,20,5.0,8,12,14,8,1.0,62%,1.0,0,2,555,458,83%
37186,132,Chapecoense-sc,3,4,8,1.0,3,5,20,5,2.0,38%,1.0,0,3,341,238,70%
37185,124,Fluminense,2,4,10,4.0,3,7,12,6,1.0,47%,4.0,0,1,348,280,80%
37185,118,Bahia,2,6,10,2.0,8,2,18,8,0.0,53%,2.0,0,1,392,307,78%
37184,1062,Atletico-MG,3,6,12,3.0,6,6,13,6,1.0,63%,1.0,0,3,562,462,82%
37184,119,Internacional,4,2,8,2.0,5,3,13,2,1.0,37%,1.0,0,3,329,247,75%
37183,129,Ceara,9,10,23,4.0,16,7,11,8,1.0,50%,3.0,0,2,373,290,78%
37183,128,Santos,3,2,8,3.0,5,3,13,3,3.0,50%,2.0,0,8,385,296,77%
37182,129,Ceara,4,6,14,4.0,5,9,15,3,0.0,46%,3.0,0,2,377,302,80%
37182,134,Atletico Paranaense,2,10,14,2.0,9,5,14,9,0.0,54%,3.0,0,4,443,367,83%
37181,118,Bahia,6,9,21,6.0,13,8,11,9,2.0,48%,1.0,0,2,438,359,82%
37181,125,America Mineiro,2,3,6,1.0,1,5,13,2,1.0,52%,4.0,0,5,482,397,82%
37180,122,Parana,2,8,14,4.0,1,13,11,4,2.0,52%,3.0,1,3,423,354,84%
37180,120,Botafogo,4,8,15,3.0,8,7,9,4,2.0,48%,4.0,1,1,393,326,83%
37179,1062,Atletico-MG,6,5,14,3.0,8,6,17,3,1.0,47%,2.0,0,2,375,303,81%
37179,128,Santos,3,4,9,2.0,6,3,8,4,1.0,53%,0.0,0,3,407,343,84%
37178,123,Sport Recife,7,7,15,1.0,8,7,7,2,0.0,45%,1.0,0,2,398,349,88%
37178,126,Sao Paulo,5,8,17,4.0,9,8,15,3,1.0,55%,3.0,0,6,491,428,87%
37177,127,Flamengo,4,4,9,1.0,3,6,28,5,3.0,51%,3.0,0,2,420,352,84%
37177,135,Cruzeiro,3,3,9,3.0,4,5,17,2,2.0,49%,3.0,0,3,402,332,83%
37176,132,Chapecoense-sc,4,7,13,2.0,7,6,18,7,1.0,41%,1.0,1,4,310,234,75%
37176,131,Corinthians,5,5,13,3.0,8,5,20,5,1.0,59%,2.0,0,2,460,381,83%
37175,121,Palmeiras,4,4,10,2.0,6,4,17,5,3.0,56%,1.0,0,1,453,367,81%
37175,133,Vasco Da Gama,1,5,7,1.0,2,5,16,3,2.0,44%,2.0,0,3,357,265,74%
37174,130,Gremio,8,5,14,1.0,8,6,20,1,1.0,53%,1.0,0,3,559,477,85%
37174,136,Vitoria,3,8,13,2.0,5,8,17,1,1.0,47%,3.0,0,4,481,411,85%
37173,124,Fluminense,6,5,19,8.0,8,11,8,7,0.0,59%,3.0,0,4,545,464,85%
37173,119,Internacional,7,5,13,1.0,9,4,17,7,0.0,41%,3.0,0,6,376,286,76%
37352,128,Santos,6,4,11,1.0,7,4,20,4,5.0,52%,3.0,0,4,463,381,82%
37352,123,Sport Recife,4,7,12,1.0,5,7,21,4,1.0,48%,4.0,1,3,409,344,84%
37353,131,Corinthians,3,2,9,4.0,2,7,8,5,0.0,58%,1.0,0,8,649,558,86%
37353,130,Gremio,9,2,12,1.0,6,6,8,7,3.0,42%,1.0,0,3,466,376,81%
37355,119,Internacional,6,8,17,3.0,11,6,16,15,1.0,74%,3.0,0,2,547,472,86%
37355,122,Parana,2,6,9,1.0,4,5,16,3,0.0,26%,5.0,0,5,190,113,59%
37354,134,Atletico Paranaense,8,3,14,3.0,8,6,15,5,3.0,32%,3.0,0,6,263,212,81%
37354,127,Flamengo,6,7,15,2.0,5,10,10,5,1.0,68%,1.0,0,5,553,496,90%
37356,120,Botafogo,4,6,13,3.0,4,9,13,4,2.0,46%,2.0,0,5,411,330,80%
37356,1062,Atletico-MG,8,7,20,5.0,11,9,12,3,1.0,54%,4.0,0,4,494,400,81%
37357,135,Cruzeiro,2,8,12,2.0,7,5,14,3,3.0,53%,2.0,0,0,535,449,84%
37357,118,Bahia,1,4,9,4.0,4,5,13,5,2.0,47%,2.0,0,1,457,378,83%
37358,136,Vitoria,2,4,9,3.0,4,5,25,3,0.0,53%,2.0,0,8,471,383,81%
37358,121,Palmeiras,12,9,26,5.0,12,14,18,3,0.0,47%,1.0,0,2,416,321,77%
37359,125,America Mineiro,1,7,10,2.0,5,5,13,4,1.0,52%,2.0,1,4,517,439,85%
37359,124,Fluminense,4,4,11,3.0,6,5,8,4,0.0,48%,0.0,0,1,459,386,84%
37360,126,Sao Paulo,3,2,6,1.0,3,3,17,2,1.0,39%,2.0,0,2,358,272,76%
37360,132,Chapecoense-sc,2,3,7,2.0,5,2,20,6,1.0,61%,1.0,0,2,561,473,84%
37361,133,Vasco DA Gama,6,8,16,2.0,11,5,16,4,0.0,57%,1.0,0,1,464,383,83%
37361,129,Ceara,2,8,12,2.0,7,5,21,6,1.0,43%,2.0,1,4,335,269,80%
37362,118,Bahia,2,13,20,5.0,13,7,15,3,0.0,61%,1.0,0,4,517,440,85%
37362,119,Internacional,5,6,14,3.0,7,7,18,5,1.0,39%,2.0,0,2,343,257,75%
37364,122,Parana,2,9,16,5.0,5,11,14,4,2.0,45%,3.0,0,3,349,255,73%
37364,126,Sao Paulo,4,7,14,3.0,8,6,12,9,3.0,55%,1.0,0,2,413,318,77%
37365,121,Palmeiras,6,9,22,7.0,13,9,14,11,3.0,68%,2.0,0,4,506,420,83%
37365,120,Botafogo,4,5,10,1.0,3,7,17,3,0.0,32%,6.0,1,4,230,149,65%
37366,123,Sport Recife,6,6,15,3.0,4,11,9,4,3.0,53%,2.0,0,1,459,367,80%
37366,125,America Mineiro,3,2,6,1.0,5,1,21,4,2.0,47%,2.0,0,6,422,314,74%
37367,124,Fluminense,4,8,15,3.0,8,7,12,8,5.0,45%,1.0,0,1,452,384,85%
37367,131,Corinthians,1,2,4,1.0,2,2,8,3,0.0,55%,2.0,1,2,550,452,82%
37368,130,Gremio,6,4,10,0.0,8,2,13,6,0.0,66%,2.0,0,4,752,680,90%
37368,135,Cruzeiro,5,0,7,2.0,5,2,16,2,0.0,34%,4.0,0,5,378,307,81%
37369,127,Flamengo,5,7,15,3.0,7,8,18,7,1.0,64%,2.0,0,1,555,491,88%
37369,136,Vitoria,1,2,4,1.0,2,2,19,4,1.0,36%,2.0,0,4,313,242,77%
37370,1062,Atletico-MG,4,11,20,5.0,13,7,16,12,0.0,73%,2.0,0,4,718,615,86%
37370,133,Vasco DA Gama,4,4,11,3.0,7,4,15,1,0.0,27%,4.0,0,4,256,174,68%
37371,128,Santos,3,1,5,1.0,3,2,25,6,3.0,48%,1.0,0,0,357,279,78%
37371,118,Bahia,0,5,7,2.0,3,4,17,4,2.0,52%,2.0,0,1,385,301,78%
37373,131,Corinthians,7,9,17,1.0,8,9,18,8,2.0,61%,3.0,0,3,458,370,81%
37373,122,Parana,3,8,13,2.0,3,10,20,7,0.0,39%,5.0,1,6,281,198,70%
37372,134,Atletico Paranaense,6,4,16,6.0,8,8,18,8,1.0,55%,2.0,0,1,493,405,82%
37372,130,Gremio,2,3,7,2.0,4,3,17,1,2.0,45%,2.0,0,4,398,327,82%
37374,120,Botafogo,7,7,17,3.0,12,5,21,9,4.0,43%,2.0,0,1,314,236,75%
37374,123,Sport Recife,1,5,8,2.0,2,6,13,2,0.0,57%,2.0,0,5,420,318,76%
37375,135,Cruzeiro,3,5,12,4.0,6,6,17,6,1.0,46%,4.0,0,3,422,353,84%
37375,124,Fluminense,3,2,7,2.0,4,3,14,5,0.0,54%,3.0,0,2,488,416,85%
37376,126,Sao Paulo,4,11,19,4.0,11,8,13,8,0.0,58%,3.0,0,3,448,372,83%
37376,129,Ceara,3,3,8,2.0,4,4,21,5,2.0,42%,6.0,1,3,325,249,77%
37378,119,Internacional,4,5,14,5.0,4,10,14,5,1.0,56%,2.0,0,3,495,404,82%
37378,121,Palmeiras,3,14,20,3.0,11,9,24,4,0.0,44%,3.0,0,4,387,281,73%
37377,125,America Mineiro,2,9,12,1.0,7,5,12,3,0.0,50%,3.0,0,4,469,387,83%
37377,127,Flamengo,6,4,11,1.0,10,1,9,6,0.0,50%,2.0,1,0,443,366,83%
37379,136,Vitoria,4,9,19,6.0,9,10,17,6,4.0,36%,2.0,0,4,329,259,79%
37379,1062,Atletico-MG,4,9,17,4.0,12,5,12,4,4.0,64%,3.0,0,3,582,508,87%
37380,133,Vasco DA Gama,6,5,15,4.0,6,9,18,6,0.0,49%,3.0,0,3,428,335,78%
37380,132,Chapecoense-sc,4,4,8,0.0,3,5,20,4,1.0,51%,2.0,0,3,445,370,83%
37381,129,Ceara,6,10,22,6.0,10,12,16,11,0.0,67%,3.0,0,1,484,399,82%
37381,118,Bahia,3,2,6,1.0,5,1,25,2,1.0,33%,4.0,0,6,236,160,68%
37382,134,Atletico Paranaense,3,6,11,2.0,6,5,15,8,1.0,54%,1.0,0,3,475,383,81%
37382,133,Vasco DA Gama,3,9,16,4.0,10,6,14,5,1.0,46%,2.0,0,2,399,324,81%
37388,130,Gremio,8,5,18,5.0,11,7,12,5,1.0,56%,2.0,0,0,476,398,84%
37388,120,Botafogo,0,3,12,9.0,2,10,19,6,0.0,44%,3.0,0,4,352,276,78%
37392,136,Vitoria,9,5,21,7.0,6,15,21,5,1.0,57%,5.0,0,3,533,474,89%
37392,125,America Mineiro,3,1,5,1.0,5,0,10,3,3.0,43%,1.0,1,7,394,310,79%
37391,133,Vasco DA Gama,1,10,17,6.0,7,10,12,8,1.0,58%,1.0,0,1,571,489,86%
37391,128,Santos,4,5,9,0.0,6,3,11,3,0.0,42%,1.0,0,1,412,321,78%
37385,131,Corinthians,1,5,7,1.0,3,4,16,6,0.0,55%,1.0,0,1,522,420,80%
37385,1062,Atletico-MG,2,5,10,3.0,3,7,21,3,2.0,45%,3.0,0,1,416,307,74%
37387,127,Flamengo,9,12,26,5.0,14,12,16,12,2.0,64%,2.0,0,3,515,463,90%
37387,129,Ceara,4,5,9,0.0,5,4,14,1,0.0,36%,2.0,0,8,285,221,78%
37390,123,Sport Recife,5,5,16,6.0,9,7,19,11,1.0,50%,3.0,0,3,369,274,74%
37390,122,Parana,3,10,15,2.0,6,9,12,3,3.0,50%,2.0,0,3,371,273,74%
37389,126,Sao Paulo,4,3,7,0.0,5,2,14,5,0.0,36%,2.0,1,0,297,222,75%
37389,124,Fluminense,0,8,11,3.0,6,5,16,5,0.0,64%,2.0,0,3,540,467,86%
37383,134,Atletico Paranaense,11,7,24,6.0,11,13,14,4,3.0,60%,2.0,0,3,534,480,90%
37383,118,Bahia,3,5,9,1.0,8,1,9,2,1.0,40%,2.0,0,7,357,277,78%
37384,132,Chapecoense-sc,2,6,11,3.0,10,1,14,3,1.0,56%,4.0,0,3,360,255,71%
37384,121,Palmeiras,5,7,12,0.0,5,7,23,5,2.0,44%,4.0,0,1,297,185,62%
37386,135,Cruzeiro,4,9,19,6.0,8,11,16,8,3.0,51%,3.0,0,4,457,386,84%
37386,119,Internacional,4,8,14,2.0,9,5,14,5,0.0,49%,2.0,0,4,445,373,84%
37395,118,Bahia,8,3,13,2.0,9,4,19,8,1.0,48%,1.0,0,2,409,306,75%
37395,123,Sport Recife,2,7,10,1.0,5,5,19,4,2.0,52%,1.0,0,6,436,330,76%
37396,120,Botafogo,6,6,15,3.0,8,7,13,5,0.0,42%,3.0,0,1,352,255,72%
37396,135,Cruzeiro,2,3,8,3.0,5,3,17,2,0.0,58%,3.0,0,5,509,405,80%
37397,129,Ceara,7,6,17,4.0,9,8,19,7,0.0,31%,6.0,0,2,263,198,75%
37397,131,Corinthians,3,5,11,3.0,10,1,19,4,1.0,69%,2.0,0,6,611,550,90%
37400,121,Palmeiras,4,4,10,2.0,9,1,16,6,1.0,47%,2.0,0,1,371,289,78%
37400,134,Atletico Paranaense,1,3,7,3.0,2,5,18,6,1.0,53%,3.0,0,2,424,339,80%
37401,122,Parana,3,8,16,5.0,11,5,24,11,2.0,37%,2.0,0,5,277,185,67%
37401,132,Chapecoense-sc,6,4,12,2.0,7,5,19,3,1.0,63%,2.0,0,1,498,414,83%
37399,119,Internacional,5,2,7,0.0,6,1,13,4,1.0,38%,4.0,0,3,371,287,77%
37399,127,Flamengo,4,6,11,1.0,5,6,13,3,2.0,62%,1.0,0,3,602,509,85%
37394,1062,Atletico-MG,3,7,10,0.0,7,3,17,2,0.0,46%,3.0,0,5,346,262,76%
37394,126,Sao Paulo,5,7,16,4.0,10,6,18,9,2.0,54%,1.0,0,3,394,304,77%
37398,124,Fluminense,5,10,17,2.0,10,7,11,9,1.0,62%,1.0,0,1,527,443,84%
37398,136,Vitoria,1,2,4,1.0,1,3,8,5,0.0,38%,1.0,0,5,312,211,68%
37402,128,Santos,2,3,7,2.0,3,4,14,5,0.0,51%,2.0,0,3,578,486,84%
37402,130,Gremio,3,3,8,2.0,4,4,8,1,0.0,49%,1.0,0,2,568,483,85%
37393,125,America Mineiro,5,4,10,1.0,4,6,19,4,2.0,44%,1.0,0,2,450,368,82%
37393,133,Vasco DA Gama,3,1,7,3.0,4,3,12,5,0.0,56%,1.0,0,3,555,483,87%
37411,123,Sport Recife,1,7,11,3.0,9,2,22,8,3.0,54%,3.0,0,2,423,319,75%
37411,135,Cruzeiro,2,6,10,2.0,8,2,19,4,2.0,46%,1.0,0,1,369,255,69%
37410,126,Sao Paulo,2,7,12,3.0,8,4,16,11,3.0,53%,3.0,0,2,392,307,78%
37410,118,Bahia,2,4,10,4.0,4,6,19,4,2.0,47%,2.0,0,1,353,260,74%
37405,127,Flamengo,6,8,15,1.0,6,9,17,8,1.0,62%,2.0,0,3,492,425,86%
37405,132,Chapecoense-sc,3,5,9,1.0,4,5,13,3,1.0,38%,2.0,0,4,304,237,78%
37407,119,Internacional,4,6,11,1.0,9,2,17,5,2.0,42%,5.0,0,2,347,249,72%
37407,130,Gremio,2,6,13,5.0,4,9,15,4,2.0,58%,5.0,0,3,471,385,82%
37408,121,Palmeiras,3,7,13,3.0,9,4,14,8,4.0,54%,2.0,0,0,397,301,76%
37408,131,Corinthians,0,3,4,1.0,1,3,16,3,0.0,46%,3.0,0,2,348,249,72%
37406,124,Fluminense,4,4,14,6.0,7,7,21,6,1.0,41%,3.0,0,3,315,232,74%
37406,120,Botafogo,3,5,14,6.0,8,6,14,7,2.0,59%,4.0,0,3,457,349,76%
37403,125,America Mineiro,0,4,7,3.0,4,3,16,3,2.0,58%,1.0,0,2,615,526,86%
37403,129,Ceara,3,4,12,5.0,6,6,10,4,1.0,42%,1.0,0,0,423,346,82%
37409,122,Parana,4,7,18,7.0,7,11,15,3,0.0,37%,4.0,0,1,296,215,73%
37409,128,Santos,3,1,5,1.0,4,1,18,2,0.0,63%,3.0,0,4,530,442,83%
37412,136,Vitoria,1,5,7,1.0,5,2,19,2,0.0,51%,4.0,1,4,432,367,85%
37412,133,Vasco DA Gama,4,5,13,4.0,10,3,19,5,0.0,49%,1.0,1,0,395,318,81%
37404,1062,Atletico-MG,5,4,12,3.0,6,6,13,6,3.0,52%,4.0,0,5,434,348,80%
37404,134,Atletico Paranaense,5,6,16,5.0,4,12,14,6,0.0,48%,5.0,1,2,385,318,83%
37363,132,Chapecoense-sc,3,11,16,2.0,9,7,19,8,2.0,48%,1.0,0,4,321,243,76%
37363,134,Atletico Paranaense,5,6,11,0.0,5,6,18,4,0.0,52%,3.0,0,2,349,270,77%
37416,129,Ceara,3,11,17,3.0,7,10,23,4,0.0,42%,2.0,0,1,404,328,81%
37416,136,Vitoria,1,5,8,2.0,2,6,21,3,1.0,58%,4.0,0,1,551,469,85%
37420,130,Gremio,4,11,21,6.0,12,9,11,4,5.0,61%,1.0,0,1,553,476,86%
37420,122,Parana,1,2,8,5.0,2,6,13,3,0.0,39%,1.0,0,2,334,251,75%
37422,133,Vasco DA Gama,7,8,17,2.0,13,4,19,6,0.0,38%,3.0,0,5,302,248,82%
37422,127,Flamengo,5,11,22,6.0,13,9,13,13,1.0,62%,2.0,1,6,488,424,87%
37415,120,Botafogo,4,7,14,3.0,8,6,13,5,1.0,47%,1.0,0,1,419,324,77%
37415,125,America Mineiro,1,5,10,4.0,4,6,18,1,4.0,53%,1.0,1,3,464,366,79%
37414,118,Bahia,3,3,9,3.0,3,6,14,6,0.0,42%,1.0,0,0,384,293,76%
37414,121,Palmeiras,1,3,7,3.0,3,4,11,3,2.0,58%,2.0,0,2,555,450,81%
37421,128,Santos,3,6,14,5.0,9,5,15,4,5.0,55%,7.0,0,2,425,343,81%
37421,126,Sao Paulo,2,2,6,2.0,2,4,15,4,1.0,45%,4.0,0,3,354,255,72%
37413,134,Atletico Paranaense,9,5,16,2.0,7,9,15,5,4.0,49%,3.0,0,2,456,391,86%
37413,124,Fluminense,3,7,11,1.0,7,4,14,3,0.0,51%,2.0,0,6,474,401,85%
37419,135,Cruzeiro,3,4,12,5.0,7,5,19,6,2.0,40%,3.0,0,2,362,282,78%
37419,1062,Atletico-MG,2,5,8,1.0,4,4,16,3,2.0,60%,1.0,0,3,551,442,80%
37418,131,Corinthians,5,6,14,3.0,9,5,16,5,4.0,69%,2.0,0,5,634,553,87%
37418,123,Sport Recife,6,6,13,1.0,2,11,19,6,1.0,31%,1.0,0,3,273,183,67%
37417,132,Chapecoense-sc,5,9,19,5.0,7,12,14,6,0.0,51%,4.0,0,4,323,245,76%
37417,119,Internacional,5,9,14,0.0,10,4,15,4,3.0,49%,4.0,1,3,318,253,80%
37429,126,Sao Paulo,4,5,13,4.0,8,5,14,6,1.0,49%,1.0,0,2,452,380,84%
37429,125,America Mineiro,3,4,7,0.0,4,3,12,2,0.0,51%,1.0,0,3,476,390,82%
37428,130,Gremio,8,10,20,2.0,11,9,12,17,1.0,59%,3.0,0,2,550,479,87%
37428,129,Ceara,4,1,6,1.0,4,2,9,0,0.0,41%,1.0,0,4,380,304,80%
37427,127,Flamengo,2,4,7,1.0,3,4,26,4,2.0,50%,2.0,0,3,438,352,80%
37427,1062,Atletico-MG,4,5,15,6.0,7,8,15,6,1.0,50%,2.0,0,0,421,338,80%
37425,131,Corinthians,5,3,9,1.0,5,4,13,2,1.0,54%,0.0,0,1,580,503,87%
37425,119,Internacional,2,4,8,2.0,6,2,11,3,1.0,46%,2.0,0,4,469,402,86%
37423,134,Atletico Paranaense,9,5,15,1.0,10,5,15,6,1.0,57%,0.0,0,3,502,426,85%
37423,122,Parana,3,6,11,2.0,2,9,11,3,0.0,43%,4.0,0,6,374,305,82%
37430,123,Sport Recife,2,5,12,5.0,4,8,16,6,2.0,51%,2.0,0,3,396,277,70%
37430,121,Palmeiras,4,3,9,2.0,9,0,16,5,0.0,49%,2.0,0,2,367,251,68%
37432,136,Vitoria,3,4,13,6.0,7,6,15,3,2.0,60%,1.0,0,4,519,452,87%
37432,120,Botafogo,7,2,11,2.0,9,2,17,1,2.0,40%,4.0,0,0,352,277,79%
37426,135,Cruzeiro,4,2,6,0.0,6,0,17,4,1.0,46%,2.0,0,6,428,359,84%
37426,128,Santos,7,4,13,2.0,8,5,12,6,1.0,54%,2.0,0,2,508,415,82%
37424,132,Chapecoense-sc,4,5,11,2.0,9,2,19,7,1.0,56%,4.0,1,3,394,316,80%
37424,124,Fluminense,5,1,9,3.0,3,6,19,2,0.0,44%,3.0,0,3,316,232,73%
37431,133,Vasco DA Gama,3,3,10,4.0,5,5,12,4,6.0,61%,5.0,0,5,480,397,83%
37431,118,Bahia,6,3,15,6.0,10,5,15,8,1.0,39%,2.0,1,1,292,211,72%
37232,128,Santos,3,8,13,2.0,8,5,11,10,3.0,53%,1.0,0,2,444,373,84%
37232,133,Vasco DA Gama,3,7,14,4.0,7,7,17,6,0.0,47%,4.0,1,2,397,326,82%
37438,124,Fluminense,2,8,14,4.0,8,6,10,7,0.0,50%,1.0,0,5,532,464,87%
37438,130,Gremio,6,1,7,0.0,3,4,13,2,1.0,50%,2.0,0,2,540,467,86%
37433,125,America Mineiro,2,5,10,3.0,5,5,8,1,1.0,39%,0.0,0,7,453,390,86%
37433,131,Corinthians,7,6,16,3.0,9,7,4,5,3.0,61%,1.0,0,2,707,648,92%
37435,118,Bahia,3,5,13,5.0,3,10,16,4,2.0,32%,2.0,0,4,257,186,72%
37435,127,Flamengo,5,2,11,4.0,4,7,17,3,2.0,68%,1.0,0,3,562,474,84%
37440,121,Palmeiras,4,7,17,6.0,6,11,15,7,3.0,44%,5.0,0,0,334,256,77%
37440,135,Cruzeiro,1,2,4,1.0,3,1,19,2,1.0,56%,6.0,0,1,433,352,81%
37439,119,Internacional,5,6,12,1.0,8,4,19,7,4.0,60%,3.0,0,1,483,397,82%
37439,136,Vitoria,1,1,7,5.0,3,4,18,0,1.0,40%,6.0,1,2,314,226,72%
37436,120,Botafogo,4,5,9,0.0,5,4,20,7,2.0,39%,1.0,0,5,276,201,73%
37436,126,Sao Paulo,7,5,16,4.0,10,6,18,7,2.0,61%,2.0,0,2,423,343,81%
37442,128,Santos,5,5,15,5.0,11,4,8,12,2.0,62%,2.0,0,4,512,454,89%
37442,134,Atletico Paranaense,4,4,10,2.0,3,7,17,5,2.0,38%,6.0,0,4,317,239,75%
