,fixture_id,team_id,team_name,player_id,player_name,minutes,number,position,rating,captain,substitute,offsides,shots_total,shots_on,goals_total,goals_conceded,assists,saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_won,penalty_committed,penalty_scored,penalty_missed,penalty_saved
81,1180364,152,Juventude,278337,Marcelinho,29.0,11,F,6.9,0,1,0.0,2.0,1.0,0.0,0,0.0,0.0,8.0,0.0,7.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
82,1180364,152,Juventude,266719,Rildo,18.0,37,F,6.7,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,9.0,0.0,7.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0.0
83,1180364,152,Juventude,63984,Thiaguinho,17.0,8,M,6.7,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,9.0,0.0,6.0,1.0,0.0,0.0,6.0,3.0,1.0,1.0,2.0,1.0,1.0,0,0,0.0,0.0,0,0,0.0
84,1180364,152,Juventude,197050,Mateus Claus,0.0,77,G,0.0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
85,1180364,152,Juventude,401470,Cauã da Rocha,0.0,36,D,0.0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
86,1180364,152,Juventude,406569,Abner,0.0,23,D,0.0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
87,1180364,152,Juventude,402109,Joao Vitor Cardoso de Souza,0.0,22,D,0.0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
88,1180364,152,Juventude,286962,Lucas Freitas,0.0,43,D,0.0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
89,1180364,152,Juventude,237674,Luis Mandaca,0.0,44,M,0.0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
90,1180364,152,Juventude,384398,Ruan,0.0,29,F,0.0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
91,1180364,152,Juventude,195118,Kleiton,0.0,75,F,0.0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
92,1180358,124,Fluminense,10080,Fábio,90.0,1,G,7.6,0,0,0.0,0.0,0.0,0.0,2,0.0,6.0,26.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
93,1180358,124,Fluminense,10267,Samuel Xavier,58.0,2,D,7.0,0,0,0.0,2.0,1.0,0.0,0,0.0,0.0,32.0,1.0,29.0,2.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
94,1180358,124,Fluminense,9929,Felipe Melo,58.0,30,D,6.6,1,0,0.0,1.0,0.0,0.0,0,0.0,0.0,34.0,0.0,27.0,0.0,0.0,1.0,10.0,8.0,0.0,0.0,0.0,2.0,1.0,0,0,0.0,0.0,0,0,0.0
