id_partida,id_league,referee,date,Stadium,Home_Team,home.id,Away_Team,away.id,home.winner,Gols_Home,Gols_Away,Half_Time_Gols_Home,Half_Time_Gols_Away,Empate
710792,39,A. Taylor,2022-02-08T19:45:00+00:00,St. James' Park,Newcastle,34,Everton,45,True,3,1,1,1,0
710790,39,M. Atkinson,2022-02-08T19:45:00+00:00,London Stadium,West Ham,48,Watford,38,True,1,0,0,0,0
710788,39,M. Dean,2022-02-08T20:00:00+00:00,Turf Moor,Burnley,44,Manchester United,33,False,1,1,0,1,1
710793,39,D. Coote,2022-02-09T19:45:00+00:00,Tottenham Hotspur Stadium,Tottenham,47,Southampton,41,False,2,3,1,1,0
710795,39,D. England,2022-02-09T19:45:00+00:00,Etihad Stadium,Manchester City,50,Brentford,55,True,2,0,1,0,0
710789,39,P. Tierney,2022-02-09T19:45:00+00:00,Carrow Road,Norwich,71,Crystal Palace,52,False,1,1,1,0,1
710786,39,J. Gillett,2022-02-09T20:00:00+00:00,Villa Park,Aston Villa,66,Leeds,63,False,3,3,3,2,1
710791,39,M. Oliver,2022-02-10T19:45:00+00:00,Molineux Stadium,Wolves,39,Arsenal,42,False,0,1,0,1,0
710794,39,C. Kavanagh,2022-02-10T19:45:00+00:00,Anfield,Liverpool,40,Leicester,46,True,2,0,1,0,0
710801,39,S. Attwell,2022-02-12T12:30:00+00:00,Old Trafford,Manchester United,33,Southampton,41,False,1,1,1,0,1
710805,39,J. Moss,2022-02-12T15:00:00+00:00,Vicarage Road,Watford,38,Brighton,51,False,0,2,0,1,0
710799,39,G. Scott,2022-02-12T15:00:00+00:00,Goodison Park,Everton,45,Leeds,63,True,3,0,2,0,0
710796,39,S. Hooper,2022-02-12T15:00:00+00:00,Brentford Community Stadium,Brentford,55,Crystal Palace,52,False,0,0,0,0,1
710803,39,A. Marriner,2022-02-12T17:30:00+00:00,Carrow Road,Norwich,71,Manchester City,50,False,0,4,0,1,0
710802,39,C. Pawson,2022-02-13T14:00:00+00:00,St. James' Park,Newcastle,34,Aston Villa,66,True,1,0,1,0,0
710797,39,M. Atkinson,2022-02-13T14:00:00+00:00,Turf Moor,Burnley,44,Liverpool,40,False,0,1,0,1,0
710804,39,K. Friend,2022-02-13T14:00:00+00:00,Tottenham Hotspur Stadium,Tottenham,47,Wolves,39,False,0,2,0,2,0
710800,39,M. Oliver,2022-02-13T16:30:00+00:00,King Power Stadium,Leicester,46,West Ham,48,False,2,2,1,1,1
710729,39,P. Bankes,2022-02-15T20:15:00+00:00,Old Trafford,Manchester United,33,Brighton,51,True,2,0,0,0,0
710814,39,C. Kavanagh,2022-02-19T12:30:00+00:00,London Stadium,West Ham,48,Newcastle,34,False,1,1,1,1,1
710811,39,M. Dean,2022-02-19T15:00:00+00:00,Anfield,Liverpool,40,Norwich,71,True,3,1,0,0,0
710813,39,A. Madley,2022-02-19T15:00:00+00:00,St. Mary's Stadium,Southampton,41,Everton,45,True,2,0,0,0,0
710806,39,J. Moss,2022-02-19T15:00:00+00:00,Emirates Stadium,Arsenal,42,Brentford,55,True,2,1,0,0,0
710808,39,K. Friend,2022-02-19T15:00:00+00:00,The American Express Community Stadium,Brighton,51,Burnley,44,False,0,3,0,2,0
710809,39,D. Coote,2022-02-19T15:00:00+00:00,Selhurst Park,Crystal Palace,52,Chelsea,49,False,0,1,0,0,0
710807,39,R. Jones,2022-02-19T15:00:00+00:00,Villa Park,Aston Villa,66,Watford,38,False,0,1,0,0,0
710812,39,A. Taylor,2022-02-19T17:30:00+00:00,Etihad Stadium,Manchester City,50,Tottenham,47,False,2,3,1,1,0
710810,39,P. Tierney,2022-02-20T14:00:00+00:00,Elland Road,Leeds,63,Manchester United,33,False,2,4,0,2,0
710815,39,C. Pawson,2022-02-20T16:30:00+00:00,Molineux Stadium,Wolves,39,Leicester,46,True,2,1,1,1,0
710733,39,A. Marriner,2022-02-23T19:30:00+00:00,Vicarage Road,Watford,38,Crystal Palace,52,False,1,4,1,2,0
710679,39,G. Scott,2022-02-23T19:30:00+00:00,Turf Moor,Burnley,44,Tottenham,47,True,1,0,0,0,0
710739,39,M. Oliver,2022-02-23T19:45:00+00:00,Anfield,Liverpool,40,Leeds,63,True,6,0,3,0,0
710746,39,M. Atkinson,2022-02-24T19:45:00+00:00,Emirates Stadium,Arsenal,42,Wolves,39,True,2,1,0,1,0
710824,39,S. Hooper,2022-02-25T20:00:00+00:00,St. Mary's Stadium,Southampton,41,Norwich,71,True,2,0,1,0,0
710822,39,C. Pawson,2022-02-26T12:30:00+00:00,Elland Road,Leeds,63,Tottenham,47,False,0,4,0,3,0
710823,39,K. Friend,2022-02-26T15:00:00+00:00,Old Trafford,Manchester United,33,Watford,38,False,0,0,0,0,1
710820,39,J. Moss,2022-02-26T15:00:00+00:00,Selhurst Park,Crystal Palace,52,Burnley,44,False,1,1,1,0,1
710817,39,M. Dean,2022-02-26T15:00:00+00:00,Brentford Community Stadium,Brentford,55,Newcastle,34,False,0,2,0,2,0
710818,39,J. Brooks,2022-02-26T15:30:00+00:00,The American Express Community Stadium,Brighton,51,Aston Villa,66,False,0,2,0,1,0
710821,39,P. Tierney,2022-02-26T17:30:00+00:00,Goodison Park,Everton,45,Manchester City,50,False,0,1,0,0,0
710825,39,A. Taylor,2022-02-27T14:00:00+00:00,London Stadium,West Ham,48,Wolves,39,True,1,0,0,0,0
710768,39,C. Kavanagh,2022-03-01T19:45:00+00:00,Turf Moor,Burnley,44,Leicester,46,False,0,2,0,0,0
710828,39,D. Coote,2022-03-05T12:30:00+00:00,King Power Stadium,Leicester,46,Leeds,63,True,1,0,0,0,0
710831,39,M. Atkinson,2022-03-05T15:00:00+00:00,St. James' Park,Newcastle,34,Brighton,51,True,2,1,2,0,0
710835,39,A. Madley,2022-03-05T15:00:00+00:00,Molineux Stadium,Wolves,39,Crystal Palace,52,False,0,2,0,2,0
710827,39,A. Marriner,2022-03-05T15:00:00+00:00,Turf Moor,Burnley,44,Chelsea,49,False,0,4,0,0,0
710826,39,P. Bankes,2022-03-05T15:00:00+00:00,Villa Park,Aston Villa,66,Southampton,41,True,4,0,2,0,0
710832,39,A. Taylor,2022-03-05T15:00:00+00:00,Carrow Road,Norwich,71,Brentford,55,False,1,3,0,1,0
710829,39,J. Moss,2022-03-05T17:30:00+00:00,Anfield,Liverpool,40,West Ham,48,True,1,0,1,0,0
710834,39,C. Pawson,2022-03-06T14:00:00+00:00,Vicarage Road,Watford,38,Arsenal,42,False,2,3,1,2,0
710830,39,M. Oliver,2022-03-06T16:30:00+00:00,Etihad Stadium,Manchester City,50,Manchester United,33,True,4,1,2,1,0
710833,39,S. Attwell,2022-03-07T20:00:00+00:00,Tottenham Hotspur Stadium,Tottenham,47,Everton,45,True,5,0,3,0,0
710745,39,D. England,2022-03-10T19:30:00+00:00,Molineux Stadium,Wolves,39,Watford,38,True,4,0,3,0,0
710764,39,K. Friend,2022-03-10T19:30:00+00:00,St. Mary's Stadium,Southampton,41,Newcastle,34,False,1,2,1,1,0
710852,39,M. Atkinson,2022-03-10T19:30:00+00:00,Carrow Road,Norwich,71,Chelsea,49,False,1,3,0,2,0
710751,39,S. Hooper,2022-03-10T19:45:00+00:00,Elland Road,Leeds,63,Aston Villa,66,False,0,3,0,1,0
710838,39,M. Dean,2022-03-12T12:30:00+00:00,The American Express Community Stadium,Brighton,51,Liverpool,40,False,0,2,0,1,0
710837,39,P. Tierney,2022-03-12T15:00:00+00:00,Brentford Community Stadium,Brentford,55,Burnley,44,True,2,0,0,0,0
710843,39,J. Moss,2022-03-12T17:30:00+00:00,Old Trafford,Manchester United,33,Tottenham,47,True,3,2,2,1,0
710844,39,G. Scott,2022-03-13T14:00:00+00:00,St. Mary's Stadium,Southampton,41,Watford,38,False,1,2,1,2,0
710841,39,M. Oliver,2022-03-13T14:00:00+00:00,Goodison Park,Everton,45,Wolves,39,False,0,1,0,0,0
710845,39,J. Gillett,2022-03-13T14:00:00+00:00,London Stadium,West Ham,48,Aston Villa,66,True,2,1,0,0,0
710839,39,D. Coote,2022-03-13T14:00:00+00:00,Stamford Bridge,Chelsea,49,Newcastle,34,True,1,0,0,0,0
710842,39,S. Attwell,2022-03-13T14:00:00+00:00,Elland Road,Leeds,63,Norwich,71,True,2,1,1,0,0
710836,39,A. Taylor,2022-03-13T16:30:00+00:00,Emirates Stadium,Arsenal,42,Leicester,46,True,2,0,1,0,0
710840,39,M. Atkinson,2022-03-14T20:00:00+00:00,Selhurst Park,Crystal Palace,52,Manchester City,50,False,0,0,0,0,1
710708,39,R. Jones,2022-03-16T19:30:00+00:00,The American Express Community Stadium,Brighton,51,Tottenham,47,False,0,2,0,1,0
710816,39,A. Marriner,2022-03-16T20:15:00+00:00,Emirates Stadium,Arsenal,42,Liverpool,40,False,0,2,0,0,0
710750,39,C. Pawson,2022-03-17T19:45:00+00:00,Goodison Park,Everton,45,Newcastle,34,True,1,0,0,0,0
710855,39,K. Friend,2022-03-18T20:00:00+00:00,Molineux Stadium,Wolves,39,Leeds,63,False,2,3,2,0,0
710846,39,A. Madley,2022-03-19T12:30:00+00:00,Villa Park,Aston Villa,66,Arsenal,42,False,0,1,0,1,0
710848,39,D. England,2022-03-20T14:00:00+00:00,King Power Stadium,Leicester,46,Brentford,55,True,2,1,2,0,0
710853,39,A. Taylor,2022-03-20T16:30:00+00:00,Tottenham Hotspur Stadium,Tottenham,47,West Ham,48,True,3,1,2,1,0
710861,39,S. Attwell,2022-04-02T11:30:00+00:00,Anfield,Liverpool,40,Watford,38,True,2,0,1,0,0
710865,39,D. England,2022-04-02T14:00:00+00:00,Molineux Stadium,Wolves,39,Aston Villa,66,True,2,1,2,0,0
710857,39,C. Pawson,2022-04-02T14:00:00+00:00,Turf Moor,Burnley,44,Manchester City,50,False,0,2,0,2,0
710858,39,A. Madley,2022-04-02T14:00:00+00:00,Stamford Bridge,Chelsea,49,Brentford,55,False,1,4,0,0,0
710856,39,S. Hooper,2022-04-02T14:00:00+00:00,The American Express Community Stadium,Brighton,51,Norwich,71,False,0,0,0,0,1
710860,39,A. Taylor,2022-04-02T14:00:00+00:00,Elland Road,Leeds,63,Southampton,41,False,1,1,1,0,1
710862,39,A. Marriner,2022-04-02T16:30:00+00:00,Old Trafford,Manchester United,33,Leicester,46,False,1,1,0,0,1
710864,39,M. Oliver,2022-04-03T13:00:00+00:00,London Stadium,West Ham,48,Everton,45,True,2,1,1,0,0
710863,39,M. Atkinson,2022-04-03T15:30:00+00:00,Tottenham Hotspur Stadium,Tottenham,47,Newcastle,34,True,5,1,1,1,0
710859,39,P. Tierney,2022-04-04T19:00:00+00:00,Selhurst Park,Crystal Palace,52,Arsenal,42,True,3,0,2,0,0
710738,39,M. Dean,2022-04-06T18:30:00+00:00,Turf Moor,Burnley,44,Everton,45,True,3,2,1,2,0
710872,39,P. Bankes,2022-04-08T19:00:00+00:00,St. James' Park,Newcastle,34,Wolves,39,True,1,0,0,0,0
710869,39,J. Moss,2022-04-09T11:30:00+00:00,Goodison Park,Everton,45,Manchester United,33,True,1,0,1,0,0
710875,39,A. Marriner,2022-04-09T14:00:00+00:00,Vicarage Road,Watford,38,Leeds,63,False,0,3,0,1,0
710874,39,K. Friend,2022-04-09T14:00:00+00:00,St. Mary's Stadium,Southampton,41,Chelsea,49,False,0,6,0,4,0
710866,39,D. Coote,2022-04-09T14:00:00+00:00,Emirates Stadium,Arsenal,42,Brighton,51,False,1,2,0,1,0
710867,39,G. Scott,2022-04-09T16:30:00+00:00,Villa Park,Aston Villa,66,Tottenham,47,False,0,4,0,1,0
710870,39,R. Jones,2022-04-10T13:00:00+00:00,King Power Stadium,Leicester,46,Crystal Palace,52,True,2,1,2,0,0
710868,39,M. Atkinson,2022-04-10T13:00:00+00:00,Brentford Community Stadium,Brentford,55,West Ham,48,True,2,0,0,0,0
710873,39,M. Oliver,2022-04-10T13:00:00+00:00,Carrow Road,Norwich,71,Burnley,44,True,2,0,1,0,0
710871,39,A. Taylor,2022-04-10T15:30:00+00:00,Etihad Stadium,Manchester City,50,Liverpool,40,False,2,2,2,1,1
710882,39,C. Pawson,2022-04-16T11:30:00+00:00,Tottenham Hotspur Stadium,Tottenham,47,Brighton,51,False,0,1,0,0,0
710879,39,A. Madley,2022-04-16T14:00:00+00:00,Old Trafford,Manchester United,33,Norwich,71,True,3,2,2,1,0
710883,39,S. Hooper,2022-04-16T14:00:00+00:00,Vicarage Road,Watford,38,Brentford,55,False,1,2,0,1,0
710881,39,P. Bankes,2022-04-16T14:00:00+00:00,St. Mary's Stadium,Southampton,41,Arsenal,42,True,1,0,1,0,0
710880,39,J. Gillett,2022-04-17T13:15:00+00:00,St. James' Park,Newcastle,34,Leicester,46,True,2,1,1,1,0
710884,39,P. Tierney,2022-04-17T13:15:00+00:00,London Stadium,West Ham,48,Burnley,44,False,1,1,0,1,1
710849,39,M. Atkinson,2022-04-19T19:00:00+00:00,Anfield,Liverpool,40,Manchester United,33,True,4,0,2,0,0
710851,39,T. Harrington,2022-04-20T18:45:00+00:00,St. James' Park,Newcastle,34,Crystal Palace,52,True,1,0,1,0,0
710727,39,D. Coote,2022-04-20T18:45:00+00:00,Goodison Park,Everton,45,Leicester,46,False,1,1,0,1,1
710798,39,J. Moss,2022-04-20T18:45:00+00:00,Stamford Bridge,Chelsea,49,Arsenal,42,False,2,4,2,2,0
710850,39,M. Dean,2022-04-20T19:00:00+00:00,Etihad Stadium,Manchester City,50,Brighton,51,True,3,0,0,0,0
710847,39,S. Attwell,2022-04-21T18:45:00+00:00,Turf Moor,Burnley,44,Southampton,41,True,2,0,2,0,0
710886,39,C. Pawson,2022-04-23T11:30:00+00:00,Emirates Stadium,Arsenal,42,Manchester United,33,True,3,1,2,1,0
710892,39,A. Madley,2022-04-23T14:00:00+00:00,King Power Stadium,Leicester,46,Aston Villa,66,False,0,0,0,0,1
710894,39,K. Friend,2022-04-23T14:00:00+00:00,Etihad Stadium,Manchester City,50,Watford,38,True,5,1,3,1,0
710895,39,C. Kavanagh,2022-04-23T14:00:00+00:00,Carrow Road,Norwich,71,Newcastle,34,False,0,3,0,2,0
710887,39,M. Atkinson,2022-04-23T16:30:00+00:00,Brentford Community Stadium,Brentford,55,Tottenham,47,False,0,0,0,0,1
710889,39,A. Taylor,2022-04-24T13:00:00+00:00,Turf Moor,Burnley,44,Wolves,39,True,1,0,0,0,0
710890,39,M. Oliver,2022-04-24T13:00:00+00:00,Stamford Bridge,Chelsea,49,West Ham,48,True,1,0,0,0,0
710888,39,R. Jones,2022-04-24T13:00:00+00:00,The American Express Community Stadium,Brighton,51,Southampton,41,False,2,2,2,1,1
710893,39,S. Attwell,2022-04-24T15:30:00+00:00,Anfield,Liverpool,40,Everton,45,True,2,0,0,0,0
710891,39,D. England,2022-04-25T19:00:00+00:00,Selhurst Park,Crystal Palace,52,Leeds,63,False,0,0,0,0,1
710919,39,M. Dean,2022-04-28T18:45:00+00:00,Old Trafford,Manchester United,33,Chelsea,49,False,1,1,0,0,1
710900,39,A. Marriner,2022-04-30T11:30:00+00:00,St. James' Park,Newcastle,34,Liverpool,40,False,0,1,0,1,0
710903,39,C. Pawson,2022-04-30T14:00:00+00:00,Vicarage Road,Watford,38,Burnley,44,False,1,2,1,0,0
710905,39,S. Hooper,2022-04-30T14:00:00+00:00,Molineux Stadium,Wolves,39,Brighton,51,False,0,3,0,1,0
710901,39,J. Gillett,2022-04-30T14:00:00+00:00,St. Mary's Stadium,Southampton,41,Crystal Palace,52,False,1,2,1,0,0
710896,39,J. Brooks,2022-04-30T14:00:00+00:00,Villa Park,Aston Villa,66,Norwich,71,True,2,0,1,0,0
710898,39,P. Tierney,2022-04-30T16:30:00+00:00,Elland Road,Leeds,63,Manchester City,50,False,0,4,0,1,0
710897,39,K. Friend,2022-05-01T13:00:00+00:00,Goodison Park,Everton,45,Chelsea,49,True,1,0,0,0,0
710902,39,J. Moss,2022-05-01T13:00:00+00:00,Tottenham Hotspur Stadium,Tottenham,47,Leicester,46,True,3,1,1,0,0
710904,39,M. Dean,2022-05-01T15:30:00+00:00,London Stadium,West Ham,48,Arsenal,42,False,1,2,1,1,0
710899,39,C. Kavanagh,2022-05-02T19:00:00+00:00,Old Trafford,Manchester United,33,Brentford,55,True,3,0,1,0,0
710909,39,D. Coote,2022-05-07T14:00:00+00:00,Turf Moor,Burnley,44,Aston Villa,66,False,1,3,0,2,0
710910,39,P. Bankes,2022-05-07T14:00:00+00:00,Stamford Bridge,Chelsea,49,Wolves,39,False,2,2,0,0,1
710911,39,G. Scott,2022-05-07T14:00:00+00:00,Selhurst Park,Crystal Palace,52,Watford,38,True,1,0,1,0,0
710907,39,M. Salisbury,2022-05-07T14:00:00+00:00,Brentford Community Stadium,Brentford,55,Southampton,41,True,3,0,2,0,0
710908,39,A. Madley,2022-05-07T16:30:00+00:00,The American Express Community Stadium,Brighton,51,Manchester United,33,True,4,0,1,0,0
710913,39,M. Oliver,2022-05-07T18:45:00+00:00,Anfield,Liverpool,40,Tottenham,47,False,1,1,0,0,1
710906,39,C. Kavanagh,2022-05-08T13:00:00+00:00,Emirates Stadium,Arsenal,42,Leeds,63,True,2,1,2,0,0
710912,39,C. Pawson,2022-05-08T13:00:00+00:00,King Power Stadium,Leicester,46,Everton,45,False,1,2,1,2,0
710915,39,R. Jones,2022-05-08T13:00:00+00:00,Carrow Road,Norwich,71,West Ham,48,False,0,4,0,3,0
710914,39,S. Attwell,2022-05-08T15:30:00+00:00,Etihad Stadium,Manchester City,50,Newcastle,34,True,5,0,2,0,0
710876,39,J. Moss,2022-05-10T19:00:00+00:00,Villa Park,Aston Villa,66,Liverpool,40,False,1,2,1,1,0
710878,39,A. Taylor,2022-05-11T18:30:00+00:00,Elland Road,Leeds,63,Chelsea,49,False,0,3,0,1,0
710854,39,M. Dean,2022-05-11T18:45:00+00:00,Vicarage Road,Watford,38,Everton,45,False,0,0,0,0,1
710762,39,S. Hooper,2022-05-11T18:45:00+00:00,King Power Stadium,Leicester,46,Norwich,71,True,3,0,0,0,0
710885,39,M. Atkinson,2022-05-11T19:15:00+00:00,Molineux Stadium,Wolves,39,Manchester City,50,False,1,5,1,3,0
710773,39,P. Tierney,2022-05-12T18:45:00+00:00,Tottenham Hotspur Stadium,Tottenham,47,Arsenal,42,True,3,0,2,0,0
710922,39,K. Friend,2022-05-15T11:00:00+00:00,Tottenham Hotspur Stadium,Tottenham,47,Burnley,44,True,1,0,1,0,0
710923,39,J. Gillett,2022-05-15T13:00:00+00:00,Vicarage Road,Watford,38,Leicester,46,False,1,5,1,2,0
710925,39,T. Harrington,2022-05-15T13:00:00+00:00,Molineux Stadium,Wolves,39,Norwich,71,False,1,1,0,1,1
710924,39,A. Taylor,2022-05-15T13:00:00+00:00,London Stadium,West Ham,48,Manchester City,50,False,2,2,2,0,1
710918,39,M. Dean,2022-05-15T13:00:00+00:00,Elland Road,Leeds,63,Brighton,51,False,1,1,0,1,1
710916,39,C. Kavanagh,2022-05-15T13:00:00+00:00,Villa Park,Aston Villa,66,Crystal Palace,52,False,1,1,0,0,1
710917,39,M. Oliver,2022-05-15T15:30:00+00:00,Goodison Park,Everton,45,Brentford,55,False,2,3,2,1,0
710920,39,D. England,2022-05-16T19:00:00+00:00,St. James' Park,Newcastle,34,Arsenal,42,True,2,0,0,0,0
710921,39,M. Atkinson,2022-05-17T18:45:00+00:00,St. Mary's Stadium,Southampton,41,Liverpool,40,False,1,2,1,1,0
710877,39,A. Taylor,2022-05-19T18:45:00+00:00,Goodison Park,Everton,45,Crystal Palace,52,True,3,2,0,2,0
710819,39,S. Attwell,2022-05-19T19:00:00+00:00,Stamford Bridge,Chelsea,49,Leicester,46,False,1,1,1,1,1
710726,39,P. Tierney,2022-05-19T19:00:00+00:00,Villa Park,Aston Villa,66,Burnley,44,False,1,1,0,1,1
710933,39,A. Taylor,2022-05-22T15:00:00+00:00,Anfield,Liverpool,40,Wolves,39,True,3,1,1,1,0
710926,39,A. Marriner,2022-05-22T15:00:00+00:00,Emirates Stadium,Arsenal,42,Everton,45,True,5,1,2,1,0
710929,39,C. Pawson,2022-05-22T15:00:00+00:00,Turf Moor,Burnley,44,Newcastle,34,False,1,2,0,1,0
710932,39,J. Moss,2022-05-22T15:00:00+00:00,King Power Stadium,Leicester,46,Southampton,41,True,4,1,0,0,0
710930,39,M. Dean,2022-05-22T15:00:00+00:00,Stamford Bridge,Chelsea,49,Watford,38,True,2,1,1,0,0
710934,39,M. Oliver,2022-05-22T15:00:00+00:00,Etihad Stadium,Manchester City,50,Aston Villa,66,True,3,2,0,1,0
710928,39,K. Friend,2022-05-22T15:00:00+00:00,The American Express Community Stadium,Brighton,51,West Ham,48,True,3,1,0,1,0
710931,39,M. Atkinson,2022-05-22T15:00:00+00:00,Selhurst Park,Crystal Palace,52,Manchester United,33,True,1,0,1,0,0
710927,39,P. Tierney,2022-05-22T15:00:00+00:00,Brentford Community Stadium,Brentford,55,Leeds,63,False,1,2,0,0,0
710935,39,C. Kavanagh,2022-05-22T15:00:00+00:00,Carrow Road,Norwich,71,Tottenham,47,False,0,5,0,2,0
